Visual_stim Tactile_stim Timestamp Position Strength Response_Time
0 0 1728557608819 0 0 0 
2 2 1728557674976 2 4 0,756690979003906 
4 0 1728557682213 0 4 0 
0 4 1728557690623 4 4 0,815071105957031 
2 0 1728557697767 0 4 0,85467529296875 
1 0 1728557705451 0 4 0 
2 2 1728557713677 2 4 1,27745819091797 
0 2 1728557722142 2 4 1,10898590087891 
0 3 1728557729674 1 4 0,969528198242188 
2 4 1728557737721 2 4 1,29176330566406 
1 3 1728557746853 1 4 0,912338256835938 
1 2 1728557754148 2 4 1,31927490234375 
3 4 1728557762599 3 4 0,84283447265625 
4 1 1728557769912 1 4 1,02108764648438 
3 0 1728557776188 0 4 0 
2 3 1728557785446 1 4 0,95587158203125 
0 1 1728557793408 1 4 0,848342895507813 
4 4 1728557801790 4 4 0,74847412109375 
0 1 1728557809837 1 4 0,719451904296875 
4 4 1728557817507 4 4 0,688491821289063 
4 4 1728557823870 4 4 0,79010009765625 
4 2 1728557831959 4 4 0,646759033203125 
4 0 1728557838684 0 4 0 
4 0 1728557846535 0 4 0 
2 2 1728557855989 2 4 1,06640625 
3 3 1728557863254 3 4 0,605316162109375 
3 0 1728557869659 0 4 0 
1 4 1728557877524 1 4 0,6636962890625 
1 0 1728557885266 0 4 0 
0 4 1728557893410 2 4 0,787841796875 
1 1 1728557900690 1 4 0,679290771484375 
0 2 1728557908751 2 4 0,676239013671875 
1 1 1728557918232 1 4 0,648101806640625 
3 1 1728557925387 3 4 0,507598876953125 
1 0 1728557932112 0 4 0 
1 2 1728557940283 1 4 0,74713134765625 
3 0 1728557948652 0 4 0 
0 3 1728557957589 3 4 1,19491577148438 
0 2 1728557966069 2 4 0,70343017578125 
1 3 1728557972792 1 4 0,6917724609375 
0 1 1728557980616 1 4 0,704742431640625 
2 2 1728557989066 2 4 0,679351806640625 
0 3 1728557997474 3 4 0,760467529296875 
0 2 1728558004325 2 4 0,661468505859375 
0 4 1728558011689 2 4 0,78759765625 
4 4 1728558019888 4 4 0,5667724609375 
1 4 1728558029481 1 4 0,9893798828125 
2 0 1728558039464 0 4 0 
2 1 1728558047024 1 4 0,721160888671875 
3 3 1728558055446 3 4 0,732391357421875 
1 0 1728558063270 0 4 0 
4 3 1728558073822 4 4 0,74810791015625 
3 3 1728558083122 3 4 0,859039306640625 
4 0 1728558091796 0 4 0 
0 1 1728558100427 1 4 1,19137573242188 
3 3 1728558107877 3 4 0,718658447265625 
3 0 1728558115213 0 4 0 
1 1 1728558123538 1 4 0,70343017578125 
0 3 1728558131307 3 4 1,8624267578125 
3 2 1728558140258 4 4 0,71783447265625 
2 0 1728558148263 0 4 0 
1 1 1728558157396 1 4 0,59136962890625 
2 0 1728558163536 0 4 0 
2 1 1728558172084 1 4 1,0093994140625 
0 4 1728558179352 4 4 0,83209228515625 
