Visual_stim Tactile_stim Timestamp Position Strength Response_Time
0 0 1729183689863 0 0 0 
0 3 1729183708172 3 4 0 
3 3 1729183721844 1 4 0,537437438964844 
3 0 1729183729541 0 4 0 
1 1 1729183739523 1 4 0 
4 0 1729183748169 0 4 0 
0 1 1729183757093 1 4 0,552001953125 
1 2 1729183764958 2 4 0 
0 2 1729183775358 4 4 0,482734680175781 
4 0 1729183785841 0 4 0 
1 4 1729183794849 1 4 0,653762817382813 
3 0 1729183804708 0 4 0 
0 2 1729183814299 4 4 0,56719970703125 
4 2 1729183823056 4 4 1,05183410644531 
0 3 1729183830644 4 4 1,5963134765625 
3 0 1729183843033 0 4 0 
2 2 1729183851151 2 4 0,495147705078125 
2 0 1729183857861 0 4 0 
1 0 1729183865657 0 4 0 
2 3 1729183874092 2 4 0,510833740234375 
4 0 1729183881694 0 4 0 
3 1 1729183891564 4 4 0,885101318359375 
2 0 1729183898735 0 4 0 
0 4 1729183930561 4 4 1,20263671875 
4 4 1729183938245 4 4 0,604995727539063 
3 2 1729183945318 3 4 0,580535888671875 
4 3 1729183954882 4 4 0,66278076171875 
1 1 1729183962831 1 4 0,652130126953125 
0 4 1729183970851 2 4 0,549774169921875 
1 0 1729183980930 0 4 0 
3 3 1729183988336 3 4 0,52398681640625 
2 1 1729183995686 2 4 0,465484619140625 
2 2 1729184001476 2 4 0,46893310546875 
0 1 1729184008118 1 4 0,5660400390625 
4 0 1729184015233 0 4 0 
1 3 1729184023866 1 4 0,746002197265625 
1 1 1729184031216 1 4 0,550048828125 
1 1 1729184037076 1 4 0,635589599609375 
2 2 1729184044580 2 4 0,623748779296875 
2 1 1729184052739 2 4 0,651275634765625 
3 3 1729184061036 3 4 0,676055908203125 
3 4 1729184067746 3 4 0,5084228515625 
2 2 1729184073831 2 4 0,469879150390625 
1 2 1729184081112 1 4 0,540679931640625 
2 0 1729184089382 0 4 0,481781005859375 
0 4 1729184098096 4 4 1,03915405273438 
0 3 1729184105753 3 4 0,634918212890625 
0 4 1729184113591 4 4 0,453125 
4 4 1729184120037 4 4 0,507354736328125 
4 1 1729184126191 4 4 0,537445068359375 
0 1 1729184133541 2 4 0,66552734375 
1 0 1729184141170 0 4 0 
0 1 1729184148968 1 4 0,956787109375 
0 2 1729184156818 2 4 0,6888427734375 
4 4 1729184162721 4 4 0,6243896484375 
4 4 1729184171131 4 4 0,4539794921875 
1 4 1729184177535 1 4 0,497283935546875 
1 0 1729184185485 0 4 0 
0 3 1729184194422 1 4 0,760223388671875 
3 0 1729184202525 0 4 0 
3 3 1729184211101 3 4 0,61968994140625 
2 4 1729184217185 2 4 0,535400390625 
0 2 1729184222947 2 4 0,81689453125 
1 3 1729184230090 1 4 0,535400390625 
2 0 1729184235951 0 4 0 
