Visual_stim Tactile_stim Timestamp Position Strength Response_Time
0 0 1728637179129 0 0 0 
0 4 1728637273403 4 4 0 
0 3 1728637290217 3 4 0,676994323730469 
1 4 1728637298056 2 4 0,716873168945313 
4 0 1728637304362 0 4 0,661918640136719 
2 2 1728637312980 2 4 1,17681884765625 
2 1 1728637319648 0 4 0,76025390625 
0 4 1728637328043 2 4 0,634780883789063 
4 3 1728637335825 4 4 0,83306884765625 
0 1 1728637344262 2 4 0,551406860351563 
0 3 1728637351417 3 4 0,925064086914063 
0 2 1728637359992 2 4 0,607574462890625 
3 3 1728637366369 3 4 0,565948486328125 
4 4 1728637373511 4 4 0,5286865234375 
1 1 1728637382212 1 4 0,49627685546875 
4 0 1728637390315 0 4 0 
3 3 1728637399712 3 4 0,679046630859375 
2 2 1728637407981 2 4 0,625091552734375 
0 2 1728637415792 2 4 0,839813232421875 
3 1 1728637426734 1 4 0,522689819335938 
0 2 1728637434503 2 4 0,5123291015625 
2 0 1728637443078 0 4 0 
1 1 1728637452309 1 4 0,604766845703125 
0 4 1728637459436 4 4 0,7073974609375 
4 0 1728637470601 0 4 0 
1 2 1728637481530 2 4 1,65057373046875 
0 3 1728637490259 3 4 0,776824951171875 
3 4 1728637498974 2 4 0,80438232421875 
3 0 1728637510390 0 4 0 
4 4 1728637519370 2 4 0,9969482421875 
2 0 1728637531259 0 4 0 
0 4 1728637541324 2 4 0,7596435546875 
2 2 1728637556289 2 4 1,09768676757813 
4 0 1728637564726 0 4 0 
1 3 1728637573358 1 4 0,846649169921875 
4 2 1728637582950 2 4 0,776336669921875 
2 0 1728637595034 0 4 0 
3 0 1728637604153 0 4 0 
1 0 1728637613536 0 4 0 
2 2 1728637621472 2 4 0,580841064453125 
2 4 1728637629796 2 4 0,83404541015625 
2 0 1728637639778 0 4 0 
0 1 1728637648953 1 4 0,62078857421875 
0 1 1728637656067 1 4 0,830413818359375 
4 4 1728637663543 4 4 0,634735107421875 
1 2 1728637670936 2 4 0,71954345703125 
1 0 1728637683730 0 4 0 
2 1 1728637691554 1 4 0,816375732421875 
0 2 1728637706979 2 4 0,7342529296875 
3 2 1728637715304 2 4 0,56793212890625 
1 1 1728637723086 1 4 0,80169677734375 
3 3 1728637732232 3 4 0,59185791015625 
0 1 1728637738693 1 4 0,6385498046875 
2 3 1728637746739 3 4 0,67694091796875 
0 3 1728637753353 3 4 0,60595703125 
3 0 1728637760021 0 4 0 
1 1 1728637767553 1 4 0,53741455078125 
4 4 1728637774319 4 4 0,77581787109375 
1 3 1728637781851 3 4 1,3853759765625 
3 0 1728637789507 0 4 0 
3 3 1728637796677 3 4 0,719970703125 
1 0 1728637805754 0 4 0 
1 4 1728637814983 2 4 0,9423828125 
1 0 1728637822780 0 4 0 
4 1 1728637832609 1 4 0,53851318359375 
