Visual_stim Tactile_stim Timestamp Position Strength Response_Time
0 0 1726826312481 0 0 0 
3 2 1726826384327 3 4 0,504692077636719 
3 0 1726826395349 0 4 0 
3 3 1726826405261 3 4 0,636039733886719 
1 4 1726826416803 2 4 0,548904418945313 
0 2 1726826423568 2 4 0,582267761230469 
3 1 1726826435512 3 4 0,552230834960938 
1 0 1726826444562 0 4 0 
1 1 1726826452247 1 4 0,677093505859375 
4 3 1726826460238 4 4 0,661819458007813 
4 4 1726826471069 4 4 0,495437622070313 
4 2 1726826480063 2 4 0,499664306640625 
1 1 1726826490587 1 4 0,594497680664063 
2 4 1726826499233 2 4 0,580917358398438 
2 2 1726826507878 2 4 0,536285400390625 
0 1 1726826514727 3 4 0,66534423828125 
1 3 1726826524960 1 4 0,509124755859375 
1 0 1726826531628 0 4 0 
3 0 1726826540886 0 4 0 
0 3 1726826549698 2 4 0,746444702148438 
0 3 1726826557718 4 4 0,675918579101563 
4 4 1726826568047 4 4 0,439651489257813 
1 3 1726826575147 1 4 0,577850341796875 
4 0 1726826581760 0 4 0 
1 1 1726826590628 1 4 0,540863037109375 
2 2 1726826598479 2 4 0,510009765625 
2 0 1726826606360 0 4 0 
3 3 1726826614253 3 4 0,567291259765625 
0 4 1726826628147 1 4 0,607757568359375 
0 3 1726826637182 4 4 0,57830810546875 
4 0 1726826644448 0 4 0 
0 4 1726826654167 2 4 0,787994384765625 
1 4 1726826661281 2 4 0,549285888671875 
2 0 1726826670051 0 4 0 
3 3 1726826677958 3 4 0,539703369140625 
3 3 1726826685782 3 4 0,57916259765625 
4 4 1726826697880 4 4 0,73553466796875 
3 0 1726826709365 0 4 0 
3 0 1726826719348 0 4 0 
1 1 1726826728800 1 4 0,680389404296875 
2 1 1726826736749 2 4 0,96728515625 
0 2 1726826747009 4 4 0,520751953125 
3 4 1726826754096 2 4 0,51080322265625 
1 0 1726826762226 0 4 0 
0 2 1726826771498 2 4 0,592681884765625 
0 3 1726826778904 4 4 0,607940673828125 
4 4 1726826786658 4 4 0,7447509765625 
0 2 1726826794218 1 4 0,65216064453125 
1 2 1726826803990 1 4 0,50885009765625 
0 4 1726826811425 2 4 0,567626953125 
1 2 1726826821825 1 4 0,538299560546875 
0 1 1726826831779 3 4 0,565185546875 
0 4 1726826838754 2 4 0,51458740234375 
2 1 1726826846507 2 4 0,511474609375 
4 1 1726826853635 4 4 0,56512451171875 
2 0 1726826860652 0 4 0 
4 0 1726826869590 0 4 0 
0 1 1726826877024 1 4 0,9017333984375 
2 3 1726826885516 2 4 0,483642578125 
2 2 1726826894203 2 4 0,5791015625 
4 0 1726826902041 0 4 0 
0 1 1726826912022 1 4 0,74432373046875 
2 2 1726826924009 2 4 0,65057373046875 
1 0 1726826931959 0 4 0 
2 0 1726826939991 0 4 0 
