Visual_stim Tactile_stim Timestamp Position Strength Response_Time
0 0 1725547016978 0 0 0 
4 0 1725547047648 0 4 0 
3 3 1725547057613 3 4 0,470161437988281 
1 2 1725547065354 2 4 0,608974456787109 
1 2 1725547073472 2 4 0,578350067138672 
2 0 1725547079415 0 4 0 
2 4 1725547088117 4 4 0,537857055664063 
4 4 1725547096080 4 4 0,592292785644531 
1 1 1725547102497 1 4 0,730567932128906 
3 0 1725547108665 0 4 0 
3 0 1725547116657 0 4 0 
1 0 1725547125134 0 4 0 
0 2 1725547134100 2 4 0,509124755859375 
1 4 1725547140978 4 4 0,495002746582031 
0 4 1725547148495 4 4 0,68011474609375 
4 3 1725547158059 3 4 0,7620849609375 
2 1 1725547165995 1 4 0,522796630859375 
0 2 1725547172691 2 4 0,553955078125 
1 1 1725547180710 1 4 0,577560424804688 
4 4 1725547186711 4 4 0,521987915039063 
1 0 1725547193699 0 4 0 
0 3 1725547201704 3 4 0,580291748046875 
0 4 1725547208901 4 4 0,6361083984375 
0 1 1725547216211 1 4 0,548736572265625 
0 1 1725547222127 1 4 0,675521850585938 
2 3 1725547228768 3 4 0,50830078125 
0 4 1725547234740 4 4 0,582412719726563 
3 2 1725547242912 2 4 0,4835205078125 
4 0 1725547250095 0 4 0 
1 4 1725547258129 4 4 0,703842163085938 
2 0 1725547264630 0 4 0 
2 2 1725547272440 2 4 0,568801879882813 
3 3 1725547280334 3 4 0,45367431640625 
3 0 1725547287140 0 4 0 
0 2 1725547296065 2 4 0,60784912109375 
4 0 1725547302400 0 4 0 
0 1 1725547311241 1 4 0,66363525390625 
4 4 1725547318173 4 4 0,4398193359375 
2 0 1725547324968 0 4 0 
1 3 1725547334031 3 4 0,5133056640625 
0 3 1725547342299 3 4 0,60675048828125 
4 1 1725547349232 3 4 0,46856689453125 
2 0 1725547355832 0 4 0 
0 4 1725547364546 4 4 0,48480224609375 
1 0 1725547372065 0 4 0 
0 1 1725547379832 3 4 0,495574951171875 
2 1 1725547389509 1 4 0,564178466796875 
1 1 1725547397443 1 4 0,59674072265625 
0 2 1725547405769 2 4 0,553375244140625 
3 3 1725547413160 3 4 0,64727783203125 
1 3 1725547419871 3 4 0,50927734375 
3 1 1725547426095 3 4 0,497100830078125 
1 0 1725547433529 0 4 0 
2 2 1725547441283 2 4 0,6474609375 
2 2 1725547447170 2 4 0,457489013671875 
1 1 1725547454286 3 4 0,511749267578125 
3 3 1725547462513 3 4 0,482513427734375 
3 0 1725547469336 0 4 0 
0 3 1725547478733 3 4 0,513336181640625 
4 0 1725547486988 0 4 0 
2 2 1725547495105 2 4 0,4781494140625 
4 4 1725547501830 4 4 0,512664794921875 
0 3 1725547509680 3 4 0,496795654296875 
4 2 1725547516822 4 4 0,566070556640625 
3 4 1725547524034 4 4 0,4974365234375 
