Visual_stim Tactile_stim Timestamp Position Strength Response_Time
0 0 1728566909281 0 0 0 
4 0 1728566939960 0 4 0 
2 0 1728566953100 0 4 0 
3 0 1728566961843 0 4 0 
2 2 1728566971129 2 4 0 
4 4 1728566985705 4 4 0,604995727539063 
0 1 1728566993389 1 4 1,09722137451172 
0 2 1728567002173 2 4 0,524154663085938 
0 1 1728567009512 1 4 0,53948974609375 
3 0 1728567017752 0 4 0 
0 1 1728567026163 1 4 0,620346069335938 
1 1 1728567033318 1 4 0,592536926269531 
2 1 1728567040055 1 4 0,589889526367188 
0 4 1728567046821 3 4 0,494903564453125 
4 4 1728567053283 3 4 0,524627685546875 
4 2 1728567061677 4 4 0,454727172851563 
1 1 1728567070921 1 4 0,550033569335938 
3 2 1728567077032 2 4 0,497756958007813 
1 3 1728567085469 3 4 0,466506958007813 
1 3 1728567092053 3 4 0,507553100585938 
0 4 1728567099405 4 4 0,593093872070313 
2 2 1728567108161 4 4 0,60675048828125 
4 4 1728567115819 4 4 0,481674194335938 
3 3 1728567123142 3 4 0,510894775390625 
2 1 1728567132246 1 4 0,495681762695313 
0 4 1728567138999 0 4 0 
3 1 1728567149370 1 4 0,596176147460938 
2 0 1728567157875 0 4 0,66143798828125 
1 2 1728567165755 2 4 0,819061279296875 
1 1 1728567174303 1 4 0,607086181640625 
2 0 1728567181709 0 4 0 
0 3 1728567189284 3 4 0,913299560546875 
4 4 1728567197386 4 4 0,900177001953125 
1 0 1728567205837 0 4 0 
4 0 1728567214232 0 4 0 
1 0 1728567222321 0 4 0 
4 1 1728567229713 1 4 0,535736083984375 
0 1 1728567237051 1 4 0,678802490234375 
0 4 1728567245611 4 4 0,5780029296875 
3 3 1728567252544 3 4 0,5103759765625 
3 3 1728567259994 3 4 0,49603271484375 
0 2 1728567267651 2 4 0,664794921875 
2 2 1728567275503 2 4 0,566802978515625 
4 3 1728567283035 1 4 0,99774169921875 
3 4 1728567292154 4 4 0,49798583984375 
1 0 1728567301146 0 4 0 
3 0 1728567309249 0 4 0 
1 4 1728567316989 4 4 0,80511474609375 
1 1 1728567326108 1 4 0,646881103515625 
0 2 1728567332345 2 4 0,579315185546875 
0 3 1728567339514 3 4 0,58209228515625 
0 2 1728567348202 2 4 0,579010009765625 
0 3 1728567355121 3 4 0,52655029296875 
0 3 1728567363977 3 4 0,62188720703125 
3 3 1728567371605 1 4 0,568145751953125 
1 0 1728567382214 0 4 0 
3 0 1728567390261 0 4 0 
2 3 1728567399741 3 4 0,91046142578125 
4 0 1728567407106 0 4 0 
1 4 1728567414512 4 4 0,77349853515625 
2 0 1728567422851 0 4 0 
1 2 1728567431093 1 4 0,818115234375 
2 2 1728567439767 2 4 0,69183349609375 
2 4 1728567447354 3 4 0,95550537109375 
4 0 1728567455595 0 4 0 
