Visual_stim Tactile_stim Timestamp Position Strength Response_Time
0 0 1729786136759 0 0 0 
2 0 1729786186766 0 4 0 
4 3 1729786203303 3 4 0 
2 0 1729786230826 0 4 0 
2 3 1729786239332 3 4 0,999664306640625 
4 0 1729786250207 0 4 0 
3 3 1729786258672 3 4 0,970191955566406 
4 4 1729786269699 4 4 1,13827514648438 
2 2 1729786280765 2 4 0,690505981445313 
3 3 1729786290191 3 4 0,705245971679688 
3 2 1729786299170 2 4 0,426239013671875 
3 0 1729786307286 0 4 0,634811401367188 
4 4 1729786317504 4 4 0,441757202148438 
1 1 1729786327097 1 4 0,634429931640625 
1 0 1729786335590 0 4 0 
1 4 1729786343498 2 4 0,637405395507813 
0 2 1729786352936 2 4 0,60455322265625 
2 1 1729786359771 1 4 0,52178955078125 
1 0 1729786366230 0 4 0 
1 3 1729786375461 1 4 0,6669921875 
1 1 1729786383871 1 4 0,564102172851563 
4 0 1729786390594 0 4 0 
0 4 1729786399184 4 4 0,75982666015625 
0 2 1729786407510 2 4 0,844390869140625 
0 2 1729786415417 2 4 0,49798583984375 
1 1 1729786423340 1 4 0,535919189453125 
4 0 1729786429995 0 4 0 
3 3 1729786438974 3 4 0,772705078125 
0 1 1729786446715 1 4 0,620086669921875 
0 2 1729786453995 2 4 0,550018310546875 
0 3 1729786460094 3 4 0,451904296875 
1 2 1729786466093 2 4 0,482177734375 
3 0 1729786472777 0 4 0 
4 4 1729786481865 4 4 0,495574951171875 
2 0 1729786488717 0 4 0 
2 0 1729786496401 0 4 0 
2 4 1729786503920 2 4 0 
0 4 1729786512494 2 4 0,73101806640625 
1 0 1729786520332 0 4 0 
4 2 1729786530077 2 4 0,8719482421875 
0 3 1729786536830 3 4 0,774383544921875 
1 3 1729786545072 3 4 0,621734619140625 
0 1 1729786552660 1 4 0,75390625 
2 2 1729786560025 2 4 0,773681640625 
0 1 1729786567569 1 4 0,623443603515625 
3 1 1729786575519 1 4 0,58197021484375 
1 4 1729786583401 1 4 0,65966796875 
4 1 1729786591238 1 4 0,71844482421875 
2 2 1729786598267 2 4 0,46697998046875 
3 4 1729786604393 2 4 0,5518798828125 
0 1 1729786612594 1 4 0,6064453125 
0 3 1729786619054 3 4 0,578582763671875 
2 2 1729786626697 2 4 0,5506591796875 
1 1 1729786633587 1 4 0,691864013671875 
4 0 1729786641690 0 4 0 
3 0 1729786651477 0 4 0 
2 1 1729786658577 1 4 0,874267578125 
3 3 1729786666874 3 4 0,60595703125 
3 0 1729786673585 0 4 0,6224365234375 
1 2 1729786682050 2 4 0,8145751953125 
0 4 1729786689165 2 4 0,979736328125 
0 4 1729786696667 0 4 0 
4 4 1729786706120 2 4 0,77679443359375 
0 3 1729786715420 3 4 0,592529296875 
1 0 1729786722339 0 4 0 
