Visual_stim Tactile_stim Timestamp Position Strength Response_Time
0 0 1728487907571 0 0 0 
0 2 1728487948617 4 4 0 
2 4 1728487970598 4 4 0 
0 4 1728487980135 4 4 0,481521606445313 
1 1 1728487987262 1 4 1,65235137939453 
1 4 1728487996827 4 4 0,442497253417969 
4 0 1728488006210 0 4 0,514213562011719 
2 2 1728488017402 2 4 0,484115600585938 
2 2 1728488026578 2 4 0,53619384765625 
3 3 1728488034527 3 4 0,635330200195313 
2 2 1728488043032 2 4 0,453018188476563 
3 0 1728488051302 0 4 0 
3 2 1728488060782 4 4 0,499359130859375 
3 0 1728488069860 0 4 0 
3 1 1728488077572 1 4 0,76348876953125 
0 2 1728488086942 4 4 0,745269775390625 
4 1 1728488095588 1 4 0,456253051757813 
2 1 1728488106405 2 4 0,454788208007813 
3 3 1728488117416 3 4 0,427383422851563 
3 3 1728488125187 3 4 0,474594116210938 
4 4 1728488132535 4 4 0,512008666992188 
1 1 1728488141765 1 4 0,444503784179688 
4 4 1728488149966 4 4 0,504852294921875 
1 4 1728488158012 4 4 0,471420288085938 
0 3 1728488167479 2 4 0 
2 0 1728488178868 0 4 0 
2 0 1728488186551 0 4 0 
0 1 1728488193596 1 4 0,523101806640625 
1 3 1728488200279 1 4 0,84161376953125 
0 4 1728488206516 4 4 0,842254638671875 
2 0 1728488212933 0 4 0 
3 3 1728488222386 3 4 1,0233154296875 
2 1 1728488228777 1 4 0,48333740234375 
0 3 1728488236781 3 4 0,5498046875 
2 0 1728488246374 0 4 0 
2 2 1728488255590 4 4 0,522369384765625 
1 0 1728488265085 0 4 0 
4 3 1728488272964 4 4 0,87103271484375 
1 0 1728488281052 0 4 0 
3 4 1728488288765 0 4 0 
4 0 1728488296506 0 4 0,468475341796875 
0 3 1728488303787 3 4 1,16220092773438 
0 1 1728488311361 1 4 0,60894775390625 
1 2 1728488319365 2 4 0,483734130859375 
3 0 1728488334053 0 4 0 
1 1 1728488342462 1 4 0,76104736328125 
2 3 1728488350453 3 4 0,538330078125 
1 0 1728488358416 0 4 0 
1 3 1728488365947 1 4 0,887359619140625 
0 3 1728488377308 2 4 0,4822998046875 
1 0 1728488389280 0 4 0 
0 2 1728488396951 2 4 0,550506591796875 
0 4 1728488406222 0 4 0 
4 2 1728488418614 4 4 0,471160888671875 
1 2 1728488428037 2 4 0,5687255859375 
0 1 1728488437965 3 4 0,82977294921875 
4 0 1728488447209 0 4 0 
1 1 1728488455645 1 4 0,650634765625 
4 0 1728488463608 0 4 0 
0 1 1728488472963 1 4 0,748046875 
0 2 1728488483085 4 4 0,59259033203125 
4 4 1728488491396 4 4 0,4566650390625 
3 0 1728488499791 0 4 0,7767333984375 
4 4 1728488508519 4 4 0,85797119140625 
0 4 1728488515898 4 4 0,970947265625 
