Visual_stim Tactile_stim Timestamp Position Strength Response_Time
0 0 1728481437489 0 0 0 
1 1 1728481468206 1 4 0 
0 2 1728481496297 2 4 0,652050018310547 
1 1 1728481505749 1 4 0,443107604980469 
0 3 1728481514493 3 4 0,466392517089844 
2 0 1728481521232 0 4 0 
2 0 1728481533815 0 4 0 
3 1 1728481543254 1 4 0,96795654296875 
1 3 1728481551163 3 4 0,666336059570313 
0 4 1728481559306 4 4 0,760711669921875 
1 4 1728481566435 4 4 0,666778564453125 
4 0 1728481576097 0 4 0 
1 3 1728481584254 3 4 0,623794555664063 
0 1 1728481591912 1 4 0,734954833984375 
1 0 1728481599444 0 4 0 
2 2 1728481608228 2 4 0,652877807617188 
0 3 1728481616066 3 4 0,76373291015625 
3 0 1728481624224 0 4 0 
4 0 1728481633746 0 4 0 
3 3 1728481642265 3 4 0,7462158203125 
1 2 1728481648976 2 4 0,774368286132813 
4 4 1728481655839 4 4 0,678070068359375 
2 1 1728481662648 1 4 0,608932495117188 
1 0 1728481670152 0 4 0 
1 1 1728481679702 1 4 0,690673828125 
0 4 1728481686091 4 4 0,717254638671875 
2 0 1728481692413 0 4 0 
1 4 1728481701712 4 4 0,718109130859375 
0 2 1728481708812 2 4 0,774627685546875 
4 0 1728481715119 0 4 0 
4 2 1728481722567 2 4 0,721160888671875 
4 4 1728481729875 2 4 0,691741943359375 
3 3 1728481736113 3 4 0,651214599609375 
2 1 1728481744215 1 4 0,761627197265625 
4 1 1728481751357 1 4 0,68023681640625 
4 4 1728481759515 4 4 0,63885498046875 
3 4 1728481767924 4 4 0,66162109375 
3 0 1728481774286 0 4 0 
2 2 1728481783851 2 4 0,6624755859375 
0 2 1728481790269 2 4 1,07955932617188 
4 4 1728481796755 4 4 0,578338623046875 
0 3 1728481803034 3 4 0,763275146484375 
3 0 1728481811401 0 4 0 
0 1 1728481821828 1 4 1,06710815429688 
1 0 1728481829012 0 4 0 
0 1 1728481837226 1 4 0,875640869140625 
2 2 1728481845717 2 4 0,746612548828125 
3 2 1728481852568 2 4 0,620025634765625 
2 3 1728481858735 2 4 1,12530517578125 
2 2 1728481868007 2 4 0 
0 1 1728481876499 1 4 0,582550048828125 
3 3 1728481884365 3 4 0,579010009765625 
4 0 1728481891312 0 4 0 
1 0 1728481900542 0 4 0 
1 1 1728481909075 1 4 0,678466796875 
0 2 1728481916190 2 4 0,731292724609375 
2 4 1728481922607 4 4 0,6767578125 
2 0 1728481930752 0 4 0 
3 3 1728481940052 3 4 0,706756591796875 
0 3 1728481947722 3 4 0,914337158203125 
4 3 1728481954934 3 4 1 
0 4 1728481964318 4 4 0,693603515625 
1 2 1728481973311 2 4 0,6494140625 
3 0 1728481980454 0 4 0 
0 4 1728481989669 4 4 0,78851318359375 
