Visual_stim Tactile_stim Timestamp Position Strength Response_Time
0 0 1729787595407 0 0 0 
2 0 1729787621389 0 4 0 
1 0 1729787628570 0 4 0 
1 0 1729787637968 0 4 0 
3 0 1729787645346 0 4 0 
0 4 1729787653256 4 4 0,567859649658203 
3 3 1729787661566 3 4 0,564567565917969 
2 2 1729787668847 2 4 0,678215026855469 
4 2 1729787676964 2 4 0,451972961425781 
2 2 1729787682685 2 4 0,511688232421875 
1 4 1729787690148 1 4 0,720230102539063 
3 2 1729787701522 2 4 0,538673400878906 
0 3 1729787709110 3 4 0,56268310546875 
3 1 1729787716043 1 4 0,507171630859375 
3 3 1729787722448 3 4 0,496734619140625 
2 0 1729787731134 0 4 0 
1 4 1729787743190 3 4 0,437896728515625 
1 1 1729787750054 1 4 0,549270629882813 
4 4 1729787757265 2 4 0,523056030273438 
1 2 1729787764937 2 4 0,522933959960938 
0 1 1729787771354 1 4 0,5379638671875 
2 2 1729787778260 2 4 0,52313232421875 
1 3 1729787784706 1 4 0,5355224609375 
3 0 1729787790984 0 4 0 
1 1 1729787799184 1 4 0,582962036132813 
4 0 1729787807272 0 4 0,540054321289063 
3 3 1729787815821 3 4 0,692306518554688 
4 0 1729787824146 0 4 0 
3 3 1729787832390 3 4 0,45379638671875 
2 0 1729787839920 0 4 0 
2 1 1729787849219 1 4 0,845977783203125 
0 4 1729787857682 4 4 0,56597900390625 
0 3 1729787865688 3 4 0,564544677734375 
2 0 1729787872844 0 4 0 
4 4 1729787881740 4 4 0,536651611328125 
4 0 1729787889314 0 4 0 
0 1 1729787896652 1 4 0,62066650390625 
4 0 1729787903626 0 4 0 
2 2 1729787911353 2 4 0,80499267578125 
4 4 1729787919483 4 4 0,762420654296875 
4 1 1729787927947 1 4 0,7059326171875 
3 0 1729787935521 0 4 0 
0 2 1729787943540 2 4 0,598541259765625 
3 0 1729787949916 0 4 0 
0 3 1729787958854 3 4 0,59307861328125 
1 2 1729787965286 2 4 0,646087646484375 
0 3 1729787971120 3 4 0,689483642578125 
3 4 1729787977511 4 4 0,56634521484375 
1 0 1729787985640 0 4 0 
0 2 1729787994272 2 4 1,02352905273438 
0 2 1729788001538 2 4 0,4849853515625 
1 0 1729788009265 0 4 0 
1 1 1729788017520 1 4 0,791351318359375 
0 1 1729788025721 1 4 0,524383544921875 
2 1 1729788033378 1 4 0,679107666015625 
4 4 1729788041619 4 4 0,651611328125 
2 3 1729788050961 3 4 0,68878173828125 
2 4 1729788056975 2 4 0,55413818359375 
0 4 1729788065411 4 4 0,664825439453125 
0 4 1729788074767 4 4 0,48333740234375 
0 1 1729788082716 1 4 0,70001220703125 
0 2 1729788088731 2 4 0,62286376953125 
4 3 1729788096318 3 4 0,485931396484375 
1 3 1729788105395 1 4 0,88818359375 
1 1 1729788113734 1 4 0,5950927734375 
