Visual_stim Tactile_stim Timestamp Position Strength Response_Time
0 0 1726218208725 0 0 0 
4 4 1726218257875 4 4 0,408233642578125 
4 1 1726218272393 1 4 0,412361145019531 
4 0 1726218279800 0 3 0 
0 4 1726218288806 4 4 0,484954833984375 
3 1 1726218296881 1 4 0,455520629882813 
1 3 1726218304635 1 4 0,705337524414063 
2 0 1726218313644 0 4 0 
3 0 1726218322678 0 4 0 
3 3 1726218330168 4 4 0,610343933105469 
2 2 1726218341070 2 4 0,732467651367188 
1 1 1726218346971 4 4 1,59855651855469 
4 0 1726218358874 0 4 0 
0 2 1726218368230 2 4 0,758880615234375 
4 4 1726218374816 4 4 0,57952880859375 
1 1 1726218382249 1 4 0,582763671875 
3 4 1726218390672 4 4 0,60784912109375 
2 1 1726218397522 3 4 0,843414306640625 
2 2 1726218407322 2 4 0,538070678710938 
4 4 1726218414129 4 4 0,563568115234375 
0 3 1726218419837 1 4 0,730636596679688 
3 0 1726218425977 0 4 0 
3 0 1726218433773 0 4 0 
4 0 1726218440553 0 4 0 
3 2 1726218447333 2 4 0,98199462890625 
4 3 1726218454183 3 4 0,59442138671875 
2 1 1726218461923 1 4 0,930191040039063 
2 0 1726218469454 0 4 0 
2 0 1726218477196 0 4 0 
2 2 1726218484866 2 4 0,605499267578125 
0 3 1726218490392 3 4 0,66351318359375 
1 0 1726218498203 0 4 0 
0 4 1726218507378 4 4 0,495330810546875 
1 0 1726218514631 0 4 0 
1 2 1726218521661 2 4 0,55181884765625 
0 2 1726218528163 2 4 0,66412353515625 
2 3 1726218535416 3 4 0,5926513671875 
2 2 1726218541833 2 4 0,5635986328125 
0 1 1726218547474 1 4 0,62762451171875 
3 3 1726218554851 3 4 0,5748291015625 
0 4 1726218560600 4 4 0,5509033203125 
1 1 1726218567882 1 4 0,550201416015625 
2 0 1726218573979 0 4 0 
4 0 1726218580940 0 4 0 
3 0 1726218589780 0 4 0 
0 4 1726218596546 4 4 0,652069091796875 
0 2 1726218605637 2 4 0,58074951171875 
1 1 1726218612848 1 4 0,49853515625 
0 1 1726218620310 1 4 0,540557861328125 
0 1 1726218628037 1 4 0,55303955078125 
3 3 1726218634817 3 4 0,456268310546875 
4 2 1726218642056 2 4 0,38226318359375 
0 3 1726218648655 3 4 0,52142333984375 
1 0 1726218654962 0 4 0 
1 4 1726218662828 4 4 0,4146728515625 
1 4 1726218671806 4 4 0,6229248046875 
2 4 1726218679171 4 4 0,665008544921875 
1 2 1726218686675 2 4 0,67498779296875 
0 2 1726218693427 2 4 0,592529296875 
1 3 1726218699692 3 4 0,548614501953125 
0 3 1726218706486 3 4 0,721160888671875 
4 4 1726218714393 4 4 0,508636474609375 
0 1 1726218721103 1 4 1,02297973632813 
3 3 1726218727939 3 4 0,4671630859375 
1 0 1726218734845 0 4 0 
