Visual_stim Tactile_stim Timestamp Position Strength Response_Time
0 0 1728556051058 0 0 0 
0 4 1728556061695 4 4 0,435083389282227 
0 3 1728556178624 3 4 0,497291564941406 
0 2 1728556189636 2 4 0,483810424804688 
3 3 1728556197752 3 4 0,3843994140625 
3 0 1728556205452 0 4 0 
4 3 1728556219081 4 4 0,593917846679688 
3 3 1728556227727 3 4 0,637283325195313 
1 1 1728556236191 1 4 0,621353149414063 
0 1 1728556245324 1 4 0,436599731445313 
1 0 1728556253481 0 4 0 
2 1 1728556261377 1 4 0,93988037109375 
3 1 1728556268881 3 4 0,649032592773438 
2 2 1728556276509 2 4 0,64947509765625 
1 0 1728556284137 0 4 0 
2 0 1728556292101 0 4 0 
4 0 1728556300107 0 4 0 
3 3 1728556309128 3 4 0,716827392578125 
0 3 1728556316840 3 4 0,870391845703125 
2 2 1728556323968 2 4 0,67877197265625 
4 4 1728556331765 4 4 0,6505126953125 
4 0 1728556340368 0 4 0 
0 2 1728556349376 2 4 0,623779296875 
2 3 1728556358049 2 4 0,53656005859375 
1 4 1728556365246 1 4 0,70697021484375 
2 4 1728556373503 2 4 0,537445068359375 
0 3 1728556380882 3 4 0,689971923828125 
3 2 1728556387842 3 4 0,66552734375 
4 4 1728556396516 4 4 0,44012451171875 
2 2 1728556403880 2 4 0,64715576171875 
3 0 1728556410505 0 4 0,680633544921875 
1 2 1728556423064 1 4 0,67620849609375 
1 1 1728556429983 1 4 0,5943603515625 
2 0 1728556437487 0 4 0 
3 4 1728556446466 3 4 0,496734619140625 
0 3 1728556453414 3 4 0,983551025390625 
0 1 1728556460877 1 4 0,7930908203125 
0 4 1728556467433 2 4 0,82818603515625 
2 0 1728556474297 0 4 0,688323974609375 
1 4 1728556482065 1 4 0,925384521484375 
3 0 1728556488371 0 4 0 
4 4 1728556496281 4 4 0,649627685546875 
1 2 1728556504382 1 4 0,718292236328125 
3 0 1728556511134 0 4 0 
4 4 1728556519584 4 4 0,7906494140625 
1 3 1728556528062 1 4 0,87054443359375 
3 3 1728556535260 3 4 0,66357421875 
4 2 1728556542346 4 4 0,678558349609375 
1 0 1728556550254 0 4 0 
0 4 1728556558623 4 4 1,49588012695313 
0 4 1728556565764 4 4 0,76031494140625 
1 1 1728556573295 1 4 0,71612548828125 
0 2 1728556579935 2 4 0,8287353515625 
1 0 1728556586646 0 4 0 
4 1 1728556595459 4 4 0,8433837890625 
0 1 1728556602725 1 4 0,7769775390625 
0 2 1728556611066 2 4 0,8463134765625 
4 0 1728556619320 0 4 0 
0 1 1728556626782 1 4 0,74566650390625 
2 2 1728556633562 2 4 0,69085693359375 
1 1 1728556640245 1 4 0,5496826171875 
2 1 1728556646664 1 4 0,661376953125 
4 0 1728556654975 0 4 0 
1 3 1728556663592 1 4 0,79058837890625 
2 0 1728556671570 0 4 0 
