Visual_stim Tactile_stim Timestamp Position Strength Response_Time
0 0 1731940871281 0 0 0 
3 3 1731940904397 3 5 0,927074432373047 
4 2 1731940934189 2 4 0,469692230224609 
2 0 1731940942222 0 4 0 
1 0 1731940951215 0 4 0 
0 1 1731940960808 1 4 0,635459899902344 
1 4 1731940969022 4 4 1,10959625244141 
3 3 1731940977862 3 4 0,832107543945313 
0 2 1731940985938 2 4 0,565826416015625 
2 1 1731940993595 1 4 0,5797119140625 
0 4 1731941000375 4 4 0,7315673828125 
4 4 1731941007489 2 4 0,497589111328125 
1 4 1731941015854 2 4 0,577255249023438 
2 3 1731941021842 3 4 0,59246826171875 
3 0 1731941029358 0 4 0 
3 0 1731941040190 0 4 0 
0 3 1731941048892 3 4 0,95428466796875 
2 0 1731941056633 0 4 0 
2 0 1731941064205 0 4 0 
4 4 1731941080786 4 4 0,679290771484375 
0 2 1731941089487 2 4 0,482376098632813 
0 3 1731941096114 3 4 0,442092895507813 
0 4 1731941103798 4 4 0,425857543945313 
4 3 1731941110537 1 4 0,457626342773438 
0 1 1731941121828 1 4 0,441818237304688 
4 0 1731941129123 0 4 0 
1 3 1731941135973 3 4 0,898834228515625 
2 4 1731941142253 4 4 0,5765380859375 
1 0 1731941148434 0 4 0 
1 0 1731941157719 0 4 0 
4 0 1731941165097 0 4 0 
0 2 1731941173297 2 4 0,88568115234375 
1 1 1731941180634 1 4 0,760955810546875 
0 1 1731941188680 1 4 0,63739013671875 
0 2 1731941199790 2 4 0,5648193359375 
3 2 1731941207168 2 4 0,414764404296875 
2 2 1731941215075 2 4 0,358184814453125 
4 1 1731941222273 1 4 0,43939208984375 
2 2 1731941228816 2 4 0,385955810546875 
1 1 1731941236265 1 4 0,481842041015625 
3 3 1731941242975 3 4 0,4559326171875 
0 1 1731941251329 1 4 0,49700927734375 
2 2 1731941259696 2 4 0,549407958984375 
4 4 1731941268050 4 4 0,427764892578125 
3 0 1731941276404 0 4 0 
0 4 1731941286203 4 4 0,5115966796875 
1 2 1731941294195 2 4 0,39874267578125 
1 1 1731941302520 3 4 0,46795654296875 
1 1 1731941310930 1 4 0,51239013671875 
2 0 1731941319463 0 4 0 
0 3 1731941327886 3 4 0,51300048828125 
2 1 1731941336880 3 4 0,5484619140625 
1 0 1731941343548 0 4 0 
4 4 1731941353488 2 4 0,520721435546875 
3 0 1731941360880 0 4 0 
2 2 1731941368552 2 4 0,58978271484375 
0 3 1731941374845 3 4 0,60565185546875 
3 4 1731941382654 2 4 0,758575439453125 
3 3 1731941389364 3 4 0,5499267578125 
4 0 1731941397940 0 4 0 
1 3 1731941407157 1 4 0,49737548828125 
0 4 1731941415719 4 4 0,45513916015625 
1 2 1731941424572 2 4 0,4410400390625 
4 0 1731941432646 0 4 0 
3 1 1731941441879 3 4 0,8837890625 
