Visual_stim Tactile_stim Timestamp Position Strength Response_Time
0 0 1728574934887 0 0 0 
3 3 1728574972530 3 4 1,63572311401367 
3 0 1728574982092 0 4 0 
3 3 1728574990542 3 4 1,15404510498047 
4 4 1728574999216 4 4 0,593982696533203 
4 4 1728575006512 4 4 0,513145446777344 
0 2 1728575014671 2 4 0,843589782714844 
1 1 1728575021924 1 4 0,596244812011719 
1 0 1728575030110 0 4 0 
1 4 1728575037878 1 4 0,525772094726563 
4 0 1728575045424 0 4 0 
3 0 1728575053707 0 4 0 
0 1 1728575062465 1 4 0,982444763183594 
1 0 1728575070120 0 4 0 
4 0 1728575078892 0 4 0 
1 1 1728575086729 1 4 1,722412109375 
0 1 1728575096208 1 4 0,470718383789063 
2 0 1728575105845 0 4 0,511154174804688 
3 3 1728575114949 3 4 0,56884765625 
0 2 1728575123038 2 4 0,955856323242188 
2 0 1728575130765 0 4 0 
4 1 1728575138561 4 4 0,679458618164063 
1 2 1728575147096 1 4 0,647628784179688 
0 1 1728575153694 1 4 0,509414672851563 
0 4 1728575162729 4 4 0,494110107421875 
2 0 1728575169134 0 4 0 
0 2 1728575178475 2 4 0,663223266601563 
1 0 1728575185895 0 4 0 
2 1 1728575193164 2 4 0,6099853515625 
1 3 1728575201643 1 4 0,55255126953125 
2 2 1728575208646 2 4 0,664031982421875 
0 4 1728575216413 4 4 0,85595703125 
3 0 1728575223095 0 4 0 
0 4 1728575230502 4 4 0,846527099609375 
2 0 1728575238563 0 4 0 
0 2 1728575248057 2 4 0,81781005859375 
4 3 1728575255910 4 4 0,761260986328125 
4 2 1728575263942 4 4 0,620208740234375 
1 3 1728575270666 1 4 0,6363525390625 
4 4 1728575277795 4 4 0,99786376953125 
1 1 1728575286426 1 4 0,9012451171875 
0 1 1728575295031 3 4 1,33309936523438 
1 2 1728575303801 1 4 0,56365966796875 
3 4 1728575310107 3 4 0,801544189453125 
2 4 1728575317625 2 4 0,593505859375 
3 3 1728575324739 3 4 0,688934326171875 
3 0 1728575331060 0 4 0 
2 2 1728575338939 2 4 0,978240966796875 
1 1 1728575346609 1 4 0,634124755859375 
0 3 1728575353487 3 4 0,9385986328125 
4 0 1728575360656 0 4 0 
0 3 1728575369804 3 4 1,11032104492188 
4 0 1728575378380 0 4 0 
0 4 1728575387233 4 4 0,8465576171875 
0 3 1728575396199 4 4 0 
2 2 1728575405832 2 4 0,7025146484375 
1 4 1728575412793 2 4 1,6551513671875 
3 2 1728575422958 3 4 1,66647338867188 
2 3 1728575431701 2 4 0,618988037109375 
1 0 1728575437618 0 4 0 
3 1 1728575447781 3 4 0,6773681640625 
2 1 1728575455409 0 4 0 
0 3 1728575469762 3 4 1,3160400390625 
4 4 1728575477252 4 4 0,99945068359375 
2 2 1728575485967 2 4 0,93133544921875 
