Visual_stim Tactile_stim Timestamp Position Strength Response_Time
0 0 1731694312776 0 0 0 
3 0 1731694367606 0 4 0 
2 2 1731694377822 2 4 0,383689880371094 
2 1 1731694383850 1 4 0,581382751464844 
3 0 1731694392691 0 4 0,493278503417969 
2 0 1731694399401 0 4 0 
4 4 1731694409050 4 4 0,621376037597656 
0 4 1731694417055 4 4 0,492683410644531 
0 1 1731694423890 1 4 0,882461547851563 
0 4 1731694431338 4 4 0,356986999511719 
0 2 1731694439259 2 4 0,674636840820313 
0 2 1731694445275 2 4 0,46771240234375 
2 0 1731694452570 0 4 0 
1 0 1731694461244 0 4 0 
0 3 1731694470849 3 4 0,785934448242188 
3 3 1731694477434 1 4 0,56793212890625 
2 3 1731694486927 1 4 0,3834228515625 
4 1 1731694494084 1 4 0,660995483398438 
3 4 1731694500447 4 4 0,580886840820313 
2 0 1731694508925 0 4 0 
4 2 1731694518824 2 4 0,426223754882813 
0 4 1731694526007 4 4 0,398223876953125 
4 4 1731694533371 4 4 0,38275146484375 
2 2 1731694540317 2 4 0,74981689453125 
3 1 1731694549660 2 4 0,53814697265625 
0 3 1731694557137 3 4 0,536651611328125 
1 3 1731694564975 3 4 0,953781127929688 
4 0 1731694572200 0 4 0 
3 2 1731694580191 2 4 0,45184326171875 
3 3 1731694586651 1 4 0,537078857421875 
1 1 1731694594155 1 4 0,734771728515625 
1 1 1731694602384 1 4 0,70263671875 
2 0 1731694609148 0 4 0,591583251953125 
2 1 1731694616276 1 4 0,553619384765625 
1 1 1731694624713 1 4 0,621063232421875 
3 0 1731694632564 0 4 0 
4 0 1731694641182 0 4 0 
0 4 1731694649690 4 4 0,52154541015625 
1 4 1731694656441 3 4 0,662078857421875 
3 3 1731694664181 3 4 0,440185546875 
1 2 1731694671993 2 4 0,5234375 
1 0 1731694678898 0 4 0 
1 4 1731694687613 2 4 1,00860595703125 
4 0 1731694695297 0 4 0,49835205078125 
4 4 1731694705794 4 4 0,85736083984375 
0 1 1731694713883 1 4 0,59210205078125 
2 4 1731694720984 2 4 0,443267822265625 
3 0 1731694729643 0 4 0 
1 1 1731694740154 1 4 0,511138916015625 
2 2 1731694747937 2 4 0,56317138671875 
0 1 1731694754160 1 4 0,54888916015625 
0 3 1731694760828 3 4 0,66387939453125 
0 1 1731694768734 1 4 0,750152587890625 
1 3 1731694776755 1 4 0,470947265625 
0 3 1731694785219 3 4 0,618743896484375 
0 2 1731694791846 2 4 0,535675048828125 
1 2 1731694797707 2 4 0,554412841796875 
4 3 1731694805170 3 4 0,77392578125 
1 0 1731694812187 0 4 0 
1 0 1731694822015 0 4 0 
4 4 1731694830578 4 4 0,46661376953125 
3 3 1731694837344 3 4 0,51123046875 
2 2 1731694844986 2 4 0,56573486328125 
0 2 1731694852574 2 4 0,48309326171875 
4 0 1731694860230 0 4 0 
