Visual_stim Tactile_stim Timestamp Position Strength Response_Time
0 0 1729185399088 0 0 0 
0 4 1729185484537 4 4 0,491989135742188 
0 1 1729185495341 1 4 0,635147094726563 
2 0 1729185502399 0 4 0 
3 3 1729185510236 3 4 0,772972106933594 
2 1 1729185517085 1 4 0,427337646484375 
0 3 1729185524519 1 4 0,537162780761719 
0 3 1729185532177 3 4 0,592819213867188 
0 4 1729185539249 4 4 0,675399780273438 
0 4 1729185546196 4 4 0,579681396484375 
1 1 1729185553337 1 4 0,536026000976563 
1 3 1729185559518 1 4 0,479278564453125 
3 0 1729185565907 0 4 0 
0 1 1729185574664 1 4 0,6492919921875 
4 1 1729185581723 1 4 0,38555908203125 
2 2 1729185589549 2 4 0,48370361328125 
1 0 1729185597081 0 4 0 
0 1 1729185604487 1 4 0,6781005859375 
3 0 1729185612046 0 4 0 
1 0 1729185620636 0 4 0 
2 0 1729185629519 0 4 0 
4 4 1729185637202 4 4 0,568161010742188 
2 2 1729185645249 2 4 0,593124389648438 
1 0 1729185651986 0 4 0 
1 1 1729185659686 1 4 0,609619140625 
4 0 1729185668415 0 4 0 
2 1 1729185676310 1 4 0,622283935546875 
4 0 1729185684342 0 4 0 
3 0 1729185692291 0 4 0 
0 2 1729185699559 2 4 0,6524658203125 
0 1 1729185707578 1 4 0,7476806640625 
2 4 1729185714914 2 4 0,77508544921875 
2 0 1729185722655 0 4 0 
4 0 1729185731327 0 4 0 
2 2 1729185738428 2 4 0,55035400390625 
1 1 1729185747381 1 4 0,668304443359375 
0 3 1729185754997 1 4 0,772735595703125 
3 3 1729185761833 3 4 0,609588623046875 
4 3 1729185773011 4 4 0,6053466796875 
1 2 1729185779289 2 4 0,6522216796875 
3 3 1729185787630 4 4 0,425323486328125 
3 0 1729185795118 0 4 0 
2 3 1729185803013 2 4 0,787841796875 
1 1 1729185810141 1 4 0,680633544921875 
0 2 1729185818243 2 4 0,634429931640625 
0 4 1729185824397 4 4 0,580230712890625 
1 0 1729185831595 0 4 0 
0 2 1729185841743 2 4 0,62158203125 
3 3 1729185849150 3 4 0,604400634765625 
0 3 1729185856082 3 4 0,7496337890625 
2 2 1729185866217 2 4 0,539276123046875 
4 4 1729185873570 0 4 0 
1 4 1729185883440 0 4 0 
0 2 1729185892977 2 4 0,719818115234375 
4 4 1729185900648 4 4 0,831817626953125 
2 0 1729185909140 0 4 0,718780517578125 
4 2 1729185916644 4 4 0,60498046875 
4 4 1729185922672 4 4 0,66619873046875 
3 1 1729185930662 1 4 0,52691650390625 
1 2 1729185938764 2 4 0,67962646484375 
3 2 1729185946671 2 4 0,53759765625 
1 3 1729185952882 3 4 0,59490966796875 
3 4 1729185960706 4 4 0,48248291015625 
4 0 1729185967766 0 4 0 
1 4 1729185977217 4 4 1,24591064453125 
