Visual_stim Tactile_stim Timestamp Position Strength Response_Time
0 0 1727359925181 0 0 0 
0 3 1727359952231 3 4 0 
2 0 1727359968461 0 4 0,915019989013672 
1 1 1727359979626 1 4 0,843647003173828 
0 2 1727359987312 2 4 0,763439178466797 
3 4 1727359995413 2 4 0,926475524902344 
4 1 1727360002110 1 4 1,27328491210938 
1 0 1727360009169 0 4 0 
4 4 1727360018718 4 4 0,817375183105469 
1 0 1727360029271 0 4 0 
1 1 1727360037986 1 4 0,967926025390625 
3 3 1727360045113 3 4 0,884178161621094 
1 4 1727360054107 2 4 0,706809997558594 
0 4 1727360061917 1 4 1,30453491210938 
3 1 1727360070925 1 4 0,735061645507813 
4 0 1727360080141 0 4 0 
0 1 1727360090136 2 4 0,707534790039063 
3 3 1727360099520 3 4 0,774383544921875 
2 2 1727360107399 2 4 0,869033813476563 
2 3 1727360114138 1 4 0,847152709960938 
2 0 1727360122853 0 4 0 
0 4 1727360131428 2 4 0,818191528320313 
0 1 1727360139698 1 4 0,869415283203125 
2 2 1727360146032 2 4 0,870391845703125 
3 3 1727360152380 3 4 0,804977416992188 
3 3 1727360162153 3 4 0,885482788085938 
2 1 1727360170423 1 4 1,00006103515625 
4 2 1727360179471 2 4 0,680099487304688 
1 3 1727360187909 1 4 0,8836669921875 
2 0 1727360195928 0 4 0 
3 0 1727360204391 0 4 0 
0 2 1727360213288 2 4 0 
0 1 1727360221641 1 4 0,734649658203125 
4 0 1727360229353 0 4 0 
2 2 1727360236997 2 4 0,5546875 
0 2 1727360244709 2 4 0,674102783203125 
4 3 1727360250946 1 4 0,703826904296875 
1 0 1727360257767 0 4 0 
3 2 1727360266524 2 4 0,6483154296875 
3 0 1727360272733 0 4 0 
1 1 1727360280502 1 4 0,792144775390625 
1 1 1727360287992 1 4 0,5927734375 
2 0 1727360294298 0 4 0 
0 4 1727360302957 4 4 0,786895751953125 
3 0 1727360309890 0 4 0 
0 3 1727360318035 3 4 0,735137939453125 
2 1 1727360326333 1 4 0,70330810546875 
2 2 1727360333140 2 4 0,651123046875 
1 2 1727360340687 2 4 0,592742919921875 
1 4 1727360347062 2 4 0,618865966796875 
1 0 1727360352936 0 4 0 
0 3 1727360360217 1 4 0,620147705078125 
4 4 1727360367791 2 4 0,9251708984375 
4 4 1727360375435 4 4 0,844635009765625 
4 0 1727360384720 0 4 0 
0 2 1727360392001 2 4 1,65411376953125 
0 3 1727360401858 1 4 0,815185546875 
4 0 1727360408805 0 4 0 
0 4 1727360417465 4 4 0,70123291015625 
1 3 1727360425859 3 4 0,606842041015625 
1 2 1727360434310 2 4 0,60791015625 
4 4 1727360441549 2 4 0,6495361328125 
2 4 1727360449373 4 4 0,6470947265625 
0 1 1727360456486 1 4 0,73565673828125 
3 0 1727360464560 0 4 0 
