Visual_stim Tactile_stim Timestamp Position Strength Response_Time
0 0 1729010343381 0 0 0 
1 0 1729010379828 0 4 0 
1 3 1729010394818 3 4 0 
1 4 1729010414825 4 4 0,886253356933594 
2 0 1729010423943 0 4 0 
1 1 1729010433828 1 4 1,18648529052734 
3 0 1729010443560 0 4 0 
3 0 1729010453570 0 4 0 
3 0 1729010463384 0 4 0 
1 1 1729010472865 1 4 1,23397827148438 
4 0 1729010481162 0 4 0 
0 2 1729010491269 2 4 0,69061279296875 
0 4 1729010499722 4 4 0,650909423828125 
0 1 1729010508992 0 4 0,71917724609375 
4 0 1729010517692 0 4 0,6077880859375 
1 0 1729010541972 0 4 0 
1 3 1729010551982 1 4 0,776016235351563 
2 2 1729010560808 2 4 0 
1 2 1729010574006 1 4 0 
3 3 1729010588318 3 4 0,676376342773438 
3 0 1729010595488 0 4 0 
4 4 1729010604553 4 4 0,6339111328125 
1 1 1729010611234 1 4 0,81622314453125 
4 4 1729010620088 4 4 0,663726806640625 
0 4 1729010628679 4 4 0,66229248046875 
4 0 1729010636114 0 4 0,63287353515625 
0 3 1729010644188 1 4 1,01229858398438 
0 1 1729010652888 1 4 0,86962890625 
0 4 1729010660002 4 4 0,734710693359375 
1 0 1729010668454 0 4 0 
4 1 1729010676638 1 4 0,735748291015625 
0 3 1729010686455 1 4 0,646820068359375 
0 2 1729010693303 2 4 0,648345947265625 
0 2 1729010700891 2 4 0,54083251953125 
3 3 1729010709217 3 4 0,56622314453125 
0 3 1729010717138 1 4 0,577606201171875 
0 1 1729010723610 1 4 0,649658203125 
2 4 1729010731462 2 4 0,60882568359375 
1 2 1729010740414 1 4 0,6231689453125 
1 0 1729010749519 0 4 0,66082763671875 
2 2 1729010756215 2 4 0,5928955078125 
2 3 1729010763441 1 4 0,608062744140625 
3 2 1729010771530 3 4 0,718780517578125 
1 4 1729010780205 3 4 0,67633056640625 
1 1 1729010792235 1 4 0,9410400390625 
4 0 1729010799781 0 4 0 
2 0 1729010810555 0 4 0 
2 1 1729010819450 1 4 1,47000122070313 
4 2 1729010827427 2 4 1,08258056640625 
3 1 1729010837438 1 4 0,773223876953125 
2 0 1729010844816 0 4 0 
2 2 1729010852472 2 4 1,0943603515625 
3 3 1729010860520 0 4 0 
3 4 1729010879482 4 4 0,78619384765625 
4 4 1729010887083 4 4 1,14910888671875 
0 1 1729010895256 1 4 0,77288818359375 
0 2 1729010902328 2 4 0,6934814453125 
4 4 1729010910612 4 4 1,3458251953125 
3 3 1729010919534 3 4 1,319091796875 
2 2 1729010928166 2 4 0,66497802734375 
2 0 1729010937034 0 4 0 
4 3 1729010944609 3 4 0,985595703125 
2 1 1729010953825 1 4 0,62127685546875 
0 4 1729010961162 4 4 0,67474365234375 
0 3 1729010968443 3 4 0,59320068359375 
