Visual_stim Tactile_stim Timestamp Position Strength Response_Time
0 0 1728489967166 0 0 0 
3 3 1728490022445 3 4 0 
0 3 1728490040361 4 4 0,914459228515625 
3 0 1728490049981 0 4 0 
2 1 1728490058960 1 4 0,647628784179688 
4 0 1728490066464 0 4 0 
1 2 1728490075569 2 4 0,8433837890625 
0 4 1728490084172 2 4 0,565086364746094 
0 2 1728490092442 2 4 0,539566040039063 
0 4 1728490101561 4 4 0,549423217773438 
1 0 1728490108452 0 4 0 
2 2 1728490117362 2 4 0,9000244140625 
2 0 1728490125534 0 4 0 
2 4 1728490134653 3 4 0,563705444335938 
0 1 1728490142268 1 4 0,902359008789063 
3 2 1728490154200 2 4 0,564895629882813 
3 0 1728490162023 0 4 0 
3 4 1728490170418 4 4 0,804153442382813 
0 3 1728490179494 1 4 0,578414916992188 
0 1 1728490186414 1 4 0,568145751953125 
0 1 1728490196507 1 4 0,748565673828125 
0 4 1728490207213 4 4 0,579269409179688 
0 1 1728490217195 2 4 0,594940185546875 
4 0 1728490226814 0 4 0 
4 4 1728490234888 4 4 0,748077392578125 
2 2 1728490242825 2 4 0,60491943359375 
0 2 1728490248727 2 4 0,583526611328125 
4 4 1728490257415 4 4 0,635101318359375 
1 3 1728490264835 1 4 0,51171875 
3 1 1728490273383 1 4 0,635345458984375 
0 3 1728490284506 3 4 0,663665771484375 
1 4 1728490292079 2 4 0,5689697265625 
4 4 1728490302674 0 4 0 
2 1 1728490311988 1 4 0,84576416015625 
1 4 1728490321370 0 4 0 
0 2 1728490330072 4 4 1,09725952148438 
2 0 1728490339399 0 4 0 
1 0 1728490347989 0 4 0 
4 1 1728490356008 1 4 0,91351318359375 
3 0 1728490364598 0 4 0 
1 1 1728490373453 1 4 0,748931884765625 
1 3 1728490381930 1 4 0,56890869140625 
3 3 1728490390423 1 4 0,705596923828125 
2 3 1728490398344 1 4 0 
3 3 1728490410345 3 4 0,59234619140625 
4 0 1728490416845 0 4 0 
1 1 1728490425324 1 4 0,7218017578125 
2 0 1728490433315 0 4 0 
2 2 1728490441264 2 4 0,580047607421875 
1 1 1728490447960 1 4 0,7869873046875 
3 0 1728490454254 0 4 0 
4 2 1728490463275 4 4 0,580352783203125 
3 3 1728490470876 3 4 0,554290771484375 
1 1 1728490479648 1 4 0,600494384765625 
1 0 1728490487081 0 4 0 
2 2 1728490496840 2 4 0,9952392578125 
0 3 1728490503118 4 4 0,624267578125 
2 0 1728490513059 0 4 0 
0 2 1728490521747 2 4 0,84466552734375 
4 0 1728490530502 0 4 0 
0 4 1728490539552 4 4 0,9293212890625 
1 0 1728490549046 0 4 0 
4 4 1728490557316 4 4 0,70428466796875 
4 3 1728490564249 3 4 0,60845947265625 
1 2 1728490575762 2 4 0,6505126953125 
