Visual_stim Tactile_stim Timestamp Position Strength Response_Time
0 0 1730312171394 0 0 0 
2 2 1730312248425 2 4 0 
0 1 1730312266452 1 4 1,27684783935547 
1 0 1730312275403 0 4 0 
3 3 1730312285385 3 4 1,25914001464844 
0 3 1730312293027 3 4 0,929588317871094 
0 2 1730312302383 2 4 0,903564453125 
2 2 1730312311015 2 4 0,789627075195313 
4 0 1730312318923 0 4 0 
1 0 1730312328557 0 4 0 
1 0 1730312337397 0 4 0 
2 1 1730312345722 1 4 0,958831787109375 
3 3 1730312354717 3 4 1,14779663085938 
2 1 1730312361441 1 4 1,21925354003906 
0 4 1730312368806 4 4 0,704513549804688 
1 1 1730312377313 1 4 0,830734252929688 
0 3 1730312384940 3 4 0,665145874023438 
2 0 1730312394548 0 4 0 
3 0 1730312404641 0 4 0 
3 0 1730312414455 0 4 0 
1 1 1730312423156 1 4 0,773727416992188 
4 4 1730312430980 4 4 0,67474365234375 
3 2 1730312437717 2 4 0,7078857421875 
0 2 1730312445807 2 4 0,636749267578125 
2 2 1730312453480 2 4 0,618560791015625 
2 0 1730312459451 0 4 0 
4 4 1730312468724 4 4 0,67486572265625 
4 3 1730312475448 1 4 0,8155517578125 
0 1 1730312483746 1 4 0,549591064453125 
4 4 1730312490720 4 4 0,632354736328125 
0 2 1730312497680 2 4 0,913604736328125 
1 1 1730312505782 1 4 0,67938232421875 
1 1 1730312513954 1 4 0,608978271484375 
0 4 1730312521445 4 4 0,7762451171875 
3 3 1730312529589 3 4 0,674560546875 
4 1 1730312536286 1 4 0,678741455078125 
4 0 1730312544277 0 4 0 
0 3 1730312553856 1 4 0,802337646484375 
4 0 1730312561818 0 4 0 
1 4 1730312569656 4 4 0,842864990234375 
1 0 1730312577549 0 4 0 
0 1 1730312587310 1 4 1,15182495117188 
2 0 1730312595997 0 4 0,745330810546875 
0 2 1730312605742 2 4 0,972076416015625 
4 2 1730312614374 2 4 1,22137451171875 
1 2 1730312622422 2 4 0,92578125 
4 4 1730312629077 2 4 0,801910400390625 
1 2 1730312639044 2 4 0,854736328125 
2 4 1730312645824 4 4 1,27264404296875 
3 0 1730312654162 0 4 0 
0 1 1730312662390 1 4 0,828704833984375 
3 3 1730312669991 1 4 1,05166625976563 
2 2 1730312678414 2 4 0,954254150390625 
3 4 1730312685849 3 4 1,60760498046875 
3 1 1730312696194 1 4 0,72021484375 
4 0 1730312704936 0 4 0 
2 0 1730312712398 0 4 0 
2 3 1730312721154 1 4 1,06689453125 
1 3 1730312729077 1 4 0,8974609375 
1 4 1730312736301 4 4 0,9420166015625 
0 4 1730312744973 4 4 0,74884033203125 
0 3 1730312754260 1 4 0,75787353515625 
1 3 1730312760859 3 4 0,63726806640625 
0 4 1730312770451 4 4 0,6781005859375 
3 0 1730312778652 0 4 0 
