Visual_stim Tactile_stim Timestamp Position Strength Response_Time
0 0 1731692397235 0 0 0 
2 2 1731692420940 2 4 0 
4 0 1731692433899 0 4 0,497364044189453 
4 4 1731692447376 4 4 0,451103210449219 
4 1 1731692454699 4 4 0,411521911621094 
2 1 1731692462342 1 4 0,563995361328125 
4 2 1731692469985 2 4 0,471885681152344 
2 2 1731692478784 2 4 0,4556884765625 
1 3 1731692486427 1 4 0,483451843261719 
1 4 1731692494586 0 4 0 
0 4 1731692506280 4 4 0,581092834472656 
4 4 1731692515120 4 4 0,693862915039063 
0 3 1731692524741 3 4 0,735054016113281 
0 1 1731692533567 1 4 0,5633544921875 
0 4 1731692539985 4 4 0,41033935546875 
1 2 1731692546000 2 4 0,429412841796875 
3 0 1731692553588 0 4 0,525405883789063 
1 1 1731692563471 1 4 0,493621826171875 
3 3 1731692606462 1 4 0,44317626953125 
0 1 1731692615331 1 4 0,512741088867188 
2 2 1731692623712 2 4 0,429275512695313 
3 0 1731692631466 0 4 0 
2 3 1731692641907 1 4 0,64654541015625 
4 0 1731692648004 0 4 0 
4 3 1731692655802 3 4 1,26458740234375 
4 4 1731692665993 4 4 0,36962890625 
0 2 1731692674234 2 4 0,5352783203125 
0 3 1731692680554 3 4 0,592041015625 
2 0 1731692687808 0 4 0 
0 2 1731692695157 2 4 0,6234130859375 
1 4 1731692703818 2 4 0,467010498046875 
0 1 1731692711348 1 4 0,6524658203125 
0 2 1731692720065 2 4 0,717071533203125 
0 4 1731692727220 4 4 1,05477905273438 
0 3 1731692736687 3 4 0,53961181640625 
3 3 1731692745111 3 4 0,6224365234375 
1 0 1731692754354 0 4 0 
1 3 1731692763223 3 4 0,507965087890625 
0 1 1731692771493 1 4 0,71917724609375 
0 4 1731692780166 4 4 0,582305908203125 
3 2 1731692789396 2 4 0,465576171875 
3 1 1731692796495 1 4 0,842041015625 
3 3 1731692803346 3 4 0,518218994140625 
3 0 1731692811949 0 4 0 
1 1 1731692820386 1 4 0,942108154296875 
3 4 1731692828504 4 4 0,46649169921875 
1 0 1731692836257 0 4 0 
3 3 1731692843871 3 4 0,649261474609375 
2 0 1731692852614 0 4 0 
1 1 1731692860313 1 4 0,84063720703125 
2 1 1731692867636 1 4 0,68890380859375 
2 0 1731692874152 0 4 1,21755981445313 
2 4 1731692882506 4 4 0,6221923828125 
1 1 1731692891165 1 4 0,84674072265625 
0 2 1731692900172 2 4 0,719268798828125 
1 2 1731692908441 2 4 0,58172607421875 
4 4 1731692916960 4 4 0,828857421875 
2 0 1731692924799 0 4 0 
0 3 1731692933834 3 4 0,46856689453125 
3 0 1731692942118 0 4 0 
4 0 1731692950346 0 4 0 
4 0 1731692958408 0 4 0 
2 2 1731692967318 2 4 1,01263427734375 
1 0 1731692975782 0 4 0 
1 0 1731692983745 0 4 0 
