Visual_stim Tactile_stim Timestamp Position Strength Response_Time
0 0 1727273343844 0 0 0 
0 3 1727273391162 3 4 0,595413208007813 
4 4 1727273435903 4 4 0,510879516601563 
0 3 1727273444034 3 4 0,538116455078125 
0 2 1727273451232 2 4 0,637351989746094 
0 4 1727273459598 4 4 0,482780456542969 
2 3 1727273467102 1 4 0,540603637695313 
2 2 1727273475358 2 4 0,467544555664063 
4 0 1727273482430 0 4 0 
2 1 1727273491743 1 4 0,581192016601563 
1 2 1727273499511 2 4 0,608444213867188 
3 3 1727273506444 1 4 0,523880004882813 
0 4 1727273514978 3 4 0,691238403320313 
0 4 1727273523721 4 4 0,708465576171875 
3 3 1727273532311 1 4 0,552108764648438 
2 1 1727273541152 1 4 0,69012451171875 
2 2 1727273547722 2 4 0,605361938476563 
0 1 1727273553639 1 4 0,62298583984375 
4 1 1727273561436 1 4 0,574859619140625 
3 3 1727273569079 3 4 0,566055297851563 
4 0 1727273576652 0 4 0 
4 4 1727273584823 4 4 0,786819458007813 
1 0 1727273591535 0 4 0 
4 0 1727273599023 0 4 0 
1 4 1727273607461 4 4 0 
1 0 1727273617275 0 4 0 
2 2 1727273626840 2 4 0,4945068359375 
3 0 1727273634566 0 4 0 
1 1 1727273642014 1 4 0,609222412109375 
0 3 1727273649810 3 4 1,1361083984375 
4 0 1727273658400 0 4 0 
4 3 1727273668452 1 4 0,507232666015625 
1 4 1727273675481 4 4 0,706512451171875 
3 0 1727273685896 0 4 0 
1 1 1727273695070 1 4 0,664276123046875 
0 2 1727273702991 2 4 0,772735595703125 
0 3 1727273709938 3 4 0,564849853515625 
1 1 1727273716760 1 4 0,582183837890625 
1 0 1727273725127 0 4 0 
4 4 1727273735679 2 4 0,549560546875 
4 2 1727273742307 2 4 0,562774658203125 
0 1 1727273748334 1 4 0,5545654296875 
1 2 1727273757564 2 4 0,592071533203125 
0 4 1727273764136 4 4 0,5538330078125 
2 2 1727273771863 2 4 0,535675048828125 
0 1 1727273777834 1 4 0,53497314453125 
2 4 1727273784044 4 4 0,566741943359375 
1 1 1727273792829 1 4 0,618896484375 
2 0 1727273799024 0 4 0 
4 4 1727273806458 4 4 0,62139892578125 
3 0 1727273814058 0 4 0 
0 2 1727273822496 2 4 0,732696533203125 
0 1 1727273828942 1 4 0,59405517578125 
2 0 1727273836013 0 4 0 
0 2 1727273844339 2 4 0,761627197265625 
3 0 1727273852177 0 4 0 
2 0 1727273860362 0 4 0 
2 0 1727273868800 0 4 0 
1 0 1727273879031 0 4 0 
3 4 1727273888303 4 4 0,49456787109375 
1 3 1727273895529 3 4 0,46954345703125 
3 2 1727273903311 2 4 0,55499267578125 
1 3 1727273911385 3 4 0,59490966796875 
3 3 1727273920352 3 4 0,52264404296875 
3 1 1727273927229 1 4 0,4798583984375 
