Visual_stim Tactile_stim Timestamp Position Strength Response_Time
0 0 1730800878390 0 0 0 
0 3 1730800906248 3 4 0,630903244018555 
0 2 1730800920044 2 4 0,689136505126953 
2 0 1730800926338 0 4 0 
0 1 1730800934690 1 4 0,733234405517578 
0 1 1730800942723 1 4 0,621799468994141 
2 1 1730800950129 1 4 0,522544860839844 
1 2 1730800956895 2 4 0,493278503417969 
4 4 1730800963130 4 4 0,526847839355469 
3 3 1730800971764 3 4 0,718185424804688 
1 0 1730800978878 0 4 0 
3 0 1730800987663 0 4 0 
2 0 1730800995014 0 4 0 
0 3 1730801002921 3 4 0,650520324707031 
2 3 1730801011106 3 4 0,674362182617188 
2 0 1730801017358 0 4 0 
4 3 1730801024541 3 4 0,537765502929688 
3 4 1730801031572 4 4 0,606201171875 
0 2 1730801039689 2 4 0,665863037109375 
1 3 1730801047499 3 4 0,693130493164063 
4 4 1730801055798 4 4 0,509674072265625 
0 1 1730801063218 1 4 0,690200805664063 
4 0 1730801070318 0 4 0,619720458984375 
2 2 1730801077876 2 4 0,525833129882813 
1 3 1730801085519 3 4 0,510543823242188 
3 1 1730801092536 1 4 0,521514892578125 
2 2 1730801098870 2 4 0,465896606445313 
0 1 1730801104773 1 4 0,687255859375 
0 2 1730801110648 2 4 0,844009399414063 
3 3 1730801117636 3 4 0,555191040039063 
3 0 1730801126338 0 4 0 
4 2 1730801135611 2 4 0,398681640625 
4 0 1730801142557 0 4 0 
1 1 1730801149963 1 4 0,60797119140625 
1 2 1730801157578 2 4 0,830780029296875 
1 1 1730801165806 1 4 0,623687744140625 
3 3 1730801173938 3 4 0,5084228515625 
0 4 1730801180524 4 4 0,549102783203125 
1 1 1730801187233 1 4 0,47967529296875 
0 3 1730801193610 3 4 0,7581787109375 
4 0 1730801200501 0 4 0 
1 0 1730801208102 0 4 0 
4 0 1730801216859 0 4 0 
1 1 1730801225212 1 4 0,94140625 
2 1 1730801233285 1 4 0,52239990234375 
4 1 1730801239870 1 4 0,48077392578125 
0 4 1730801246692 4 4 0,481475830078125 
1 4 1730801254600 4 4 0,469818115234375 
1 0 1730801262939 0 4 0,52606201171875 
3 0 1730801271571 0 4 0 
2 2 1730801279729 2 4 0,537933349609375 
3 0 1730801286412 0 4 0 
3 2 1730801293595 2 4 0,469390869140625 
2 4 1730801301683 2 4 0,49761962890625 
1 4 1730801310385 4 4 0,7191162109375 
4 4 1730801320882 4 4 0,63311767578125 
0 4 1730801327775 4 4 0,925079345703125 
2 2 1730801334804 2 4 0,564849853515625 
2 0 1730801341640 0 4 0 
0 2 1730801350145 2 4 0,548614501953125 
4 4 1730801356508 4 4 0,494476318359375 
3 3 1730801362718 3 4 0,5689697265625 
0 4 1730801370570 4 4 0,646392822265625 
0 3 1730801378129 3 4 0,512481689453125 
1 0 1730801387081 0 4 0 
