Visual_stim Tactile_stim Timestamp Position Strength Response_Time
0 0 1729161480197 0 0 0 
0 4 1729161531967 4 4 0 
1 2 1729161654019 2 4 0 
2 4 1729161669960 4 4 0,510894775390625 
1 4 1729161681919 4 4 0,401214599609375 
3 0 1729161691345 0 4 0 
2 3 1729161698889 3 4 0,510421752929688 
2 2 1729161706254 2 4 0,594329833984375 
0 1 1729161714288 1 4 0,661529541015625 
4 2 1729161720998 2 4 0,565887451171875 
4 4 1729161729685 3 4 0,440277099609375 
0 2 1729161741338 2 4 0,5244140625 
3 4 1729161748564 4 4 0,523529052734375 
3 3 1729161756959 3 4 0,4808349609375 
2 1 1729161763627 1 4 0,494903564453125 
4 0 1729161770547 0 4 0 
1 0 1729161778690 0 4 0 
0 1 1729161787084 1 4 0,885986328125 
1 3 1729161794909 3 4 0,521240234375 
0 1 1729161801618 1 4 0,7216796875 
1 3 1729161810778 1 4 0,49456787109375 
0 3 1729161817225 3 4 0,494171142578125 
3 3 1729161828349 3 4 0,4295654296875 
1 1 1729161837065 1 4 0,549896240234375 
3 0 1729161843914 0 4 0 
3 0 1729161852893 0 4 0 
1 1 1729161862262 1 4 0,786712646484375 
4 1 1729161869306 1 4 0,509979248046875 
4 0 1729161876686 0 4 0 
2 0 1729161887015 0 4 0 
4 3 1729161896024 1 4 0,66290283203125 
0 1 1729161904514 1 4 0 
1 2 1729161943759 2 4 0,521392822265625 
3 3 1729161950359 3 4 0,48443603515625 
2 0 1729161959061 0 4 0 
0 2 1729161967595 2 4 0,567962646484375 
0 3 1729161975851 3 4 0 
2 0 1729161985178 0 4 0 
4 0 1729161993253 0 4 0 
0 4 1729162002679 4 4 0,55340576171875 
0 2 1729162014505 2 4 0 
4 4 1729162023965 4 4 0,63848876953125 
2 1 1729162033251 1 4 0,53875732421875 
1 0 1729162040895 0 4 0 
2 0 1729162048928 0 4 0 
4 4 1729162057532 4 4 0,5386962890625 
0 2 1729162066398 2 4 0,6907958984375 
4 0 1729162073888 0 4 0 
1 0 1729162082369 0 4 0 
2 2 1729162090193 2 4 0,45184326171875 
0 3 1729162097794 3 4 0,65167236328125 
1 1 1729162106509 1 4 0,62481689453125 
3 1 1729162114904 1 4 0,496826171875 
3 2 1729162122923 2 4 0,85552978515625 
0 4 1729162130969 4 4 0,57928466796875 
4 4 1729162138348 4 4 0,47918701171875 
0 4 1729162145434 4 4 0,91119384765625 
2 2 1729162152033 2 4 0,41400146484375 
1 4 1729162159466 2 4 0,4696044921875 
3 3 1729162170062 3 4 0,4525146484375 
1 0 1729162176535 0 4 0 
3 0 1729162184179 0 4 0 
1 1 1729162193632 1 4 0,6895751953125 
0 3 1729162201720 3 4 0,96710205078125 
2 2 1729162208138 2 4 0,56365966796875 
