Visual_stim Tactile_stim Timestamp Position Strength Response_Time
0 0 1728999858951 0 0 0 
0 2 1728999872875 4 4 0 
2 0 1728999913275 0 4 0 
2 2 1728999923842 2 4 0,494132995605469 
1 1 1728999935230 1 4 0,690773010253906 
3 2 1728999943277 2 4 0,395919799804688 
1 0 1728999950182 0 4 0 
0 1 1728999962224 1 4 0,607269287109375 
1 1 1728999970257 1 4 0,563430786132813 
4 1 1728999977384 1 4 0,718948364257813 
3 4 1728999985570 0 4 0 
2 1 1728999996707 1 4 0,522842407226563 
0 4 1729000004212 4 4 0,5408935546875 
1 2 1729000013567 2 4 0,550949096679688 
0 4 1729000020501 4 4 0,550628662109375 
3 3 1729000036052 3 4 0,524093627929688 
0 2 1729000044894 2 4 0,470413208007813 
0 4 1729000054724 3 4 0,690139770507813 
4 0 1729000063577 0 4 0 
1 1 1729000073614 1 4 0,605056762695313 
2 0 1729000081118 0 4 0 
4 2 1729000088928 4 4 0,496749877929688 
3 0 1729000097169 3 4 0,620132446289063 
3 3 1729000104548 3 4 0,684677124023438 
3 0 1729000112942 0 4 0,552566528320313 
1 0 1729000122757 0 4 0 
4 4 1729000132044 4 4 0,622589111328125 
2 0 1729000139939 0 4 0 
2 4 1729000149182 2 4 0,705078125 
4 0 1729000156449 0 4 0,50872802734375 
2 3 1729000163897 2 4 0,91265869140625 
0 1 1729000171803 1 4 1,03997802734375 
1 0 1729000180170 0 4 0 
0 1 1729000189999 1 4 1,06475830078125 
1 1 1729000197657 1 4 0,650390625 
0 2 1729000206274 4 4 0 
1 0 1729000236805 0 4 0,59295654296875 
0 2 1729000245159 2 4 1,37451171875 
1 4 1729000254222 1 4 0,63372802734375 
4 4 1729000260710 4 4 0,928314208984375 
3 0 1729000269661 0 4 0 
4 4 1729000279241 4 4 1,2633056640625 
0 3 1729000288317 3 4 0,95550537109375 
1 3 1729000296018 1 4 0,801116943359375 
4 4 1729000305329 4 4 0,802978515625 
0 4 1729000313836 2 4 0,77337646484375 
3 3 1729000322384 3 4 0,75927734375 
1 4 1729000330221 1 4 0,592620849609375 
4 0 1729000337808 0 4 0,580322265625 
0 1 1729000345925 1 4 1,38784790039063 
4 0 1729000354682 0 4 0 
1 2 1729000363076 1 4 0,886871337890625 
3 3 1729000371779 3 4 0,828216552734375 
2 0 1729000379895 0 4 0 
3 1 1729000389209 3 4 0,6754150390625 
2 2 1729000397366 2 4 0,939453125 
3 0 1729000405413 0 4 0 
0 3 1729000415115 3 4 0,98486328125 
0 3 1729000423568 3 4 0,81622314453125 
2 2 1729000431852 2 4 1,0394287109375 
4 3 1729000441040 3 4 0 
0 3 1729000452165 3 4 0,699951171875 
2 2 1729000459667 2 4 0,70550537109375 
2 1 1729000467811 2 4 0,745849609375 
1 3 1729000476930 1 4 0,7750244140625 
