Visual_stim Tactile_stim Timestamp Position Strength Response_Time
0 0 1727358116504 0 0 0 
4 0 1727358277825 0 4 0 
4 0 1727358294793 0 4 0 
2 1 1727358302867 1 4 0,859039306640625 
3 4 1727358312041 2 4 0,678390502929688 
0 4 1727358326339 4 4 0,645431518554688 
4 4 1727358334093 4 4 0,606124877929688 
3 3 1727358341039 3 4 0,609512329101563 
0 2 1727358348391 2 4 0,581298828125 
2 0 1727358355769 0 4 0 
2 3 1727358364582 1 4 0,647048950195313 
3 3 1727358370860 3 4 0,607086181640625 
1 1 1727358379033 1 4 0,733642578125 
1 0 1727358387762 0 4 0 
1 0 1727358395628 0 4 0 
3 0 1727358404398 0 4 0 
3 0 1727358411749 0 4 0 
1 0 1727358421173 0 4 0 
2 2 1727358430014 2 4 0,652191162109375 
1 3 1727358438117 1 4 0,690155029296875 
2 0 1727358444618 0 4 0 
1 1 1727358451760 1 4 0,954986572265625 
0 1 1727358458499 3 4 0,775421142578125 
3 1 1727358467492 1 4 0,60247802734375 
1 4 1727358477362 2 4 0,605926513671875 
1 3 1727358483808 1 4 0,719512939453125 
3 3 1727358491368 2 4 0,953033447265625 
0 3 1727358498411 1 4 1,40310668945313 
4 4 1727358505955 2 4 0,761932373046875 
1 0 1727358513962 0 4 0 
1 1 1727358523428 1 4 0,91546630859375 
4 4 1727358531895 4 4 0,817474365234375 
3 0 1727358541332 0 4 0 
0 4 1727358550089 2 4 0,955078125 
4 4 1727358557467 2 4 1,611572265625 
2 0 1727358565709 0 4 0 
0 3 1727358574425 1 4 0,68817138671875 
0 1 1727358581928 1 4 0,788543701171875 
0 2 1727358589224 2 4 0,746063232421875 
0 3 1727358595877 3 4 0,705078125 
1 4 1727358603115 2 4 0,7178955078125 
1 2 1727358609451 2 4 0,635833740234375 
1 2 1727358616162 2 4 0,721282958984375 
0 4 1727358624167 4 4 0,818145751953125 
0 4 1727358632283 2 4 1,2930908203125 
2 1 1727358640720 1 4 0,78570556640625 
0 3 1727358647987 1 4 0,8311767578125 
2 4 1727358656536 1 4 0,85711669921875 
4 1 1727358666099 1 4 0,705322265625 
4 2 1727358673590 2 4 0,829345703125 
3 2 1727358682276 2 4 0,9447021484375 
0 2 1727358691145 2 4 1,095947265625 
4 3 1727358700235 1 4 0,8291015625 
0 1 1727358706806 1 4 0,74969482421875 
4 0 1727358715897 0 4 0 
0 2 1727358724319 2 4 0,8289794921875 
2 2 1727358731072 2 4 0,77508544921875 
1 1 1727358737754 1 4 1,58563232421875 
3 0 1727358747764 0 4 0 
3 3 1727358755685 3 4 0,7196044921875 
0 1 1727358763565 2 4 1,111328125 
4 0 1727358773505 0 4 0,7864990234375 
2 2 1727358783181 2 4 1,4140625 
2 0 1727358790212 0 4 0 
2 2 1727358799692 0 4 0 
