Visual_stim Tactile_stim Timestamp Position Strength Response_Time
0 0 1730914124279 0 0 0 
3 3 1730914311985 3 4 0,448135375976563 
1 0 1730914341510 0 4 0 
2 0 1730914350142 0 4 0 
1 2 1730914359204 2 4 1,02513122558594 
4 4 1730914368393 4 4 0,787139892578125 
3 4 1730914376065 3 4 0,788681030273438 
0 4 1730914383945 4 4 0,78472900390625 
2 4 1730914390098 2 4 0,85845947265625 
4 4 1730914396784 3 4 0,6082763671875 
3 3 1730914404871 4 4 1,10745239257813 
1 3 1730914417316 1 4 0,609100341796875 
3 3 1730914425348 1 4 0,4666748046875 
4 2 1730914431321 2 4 0,814239501953125 
1 4 1730914438087 2 4 0,6904296875 
0 4 1730914444672 4 4 0,678924560546875 
0 2 1730914453331 2 4 0,6507568359375 
0 3 1730914460625 3 4 0,856048583984375 
3 1 1730914467670 1 4 0,69293212890625 
1 0 1730914475591 0 4 0 
2 2 1730914483191 2 4 0,86053466796875 
2 0 1730914490864 0 4 0 
2 2 1730914748065 2 4 0 
4 3 1730914756237 4 4 0 
2 1 1730914763965 2 4 0 
2 0 1730914771622 0 4 0 
1 1 1730914779179 1 4 0 
3 2 1730914789497 2 4 0,73028564453125 
0 2 1730914795831 2 4 0,60614013671875 
2 3 1730914802430 3 4 0,746337890625 
3 0 1730914810296 0 4 0,662841796875 
0 1 1730914819902 1 4 0,9141845703125 
1 3 1730914827880 3 4 0,6893310546875 
1 2 1730914835677 2 4 0,66302490234375 
4 0 1730914842152 0 4 0 
1 0 1730914850517 0 4 0 
0 2 1730914859177 2 4 0,744384765625 
1 1 1730914865427 1 4 0,77459716796875 
3 0 1730914872040 0 4 0 
0 1 1730914881702 1 4 0,85870361328125 
3 0 1730914889261 0 4 0 
0 4 1730914898019 4 4 0,81402587890625 
0 2 1730914904255 2 4 0,72222900390625 
2 2 1730914912094 2 4 0,58056640625 
4 0 1730914919403 0 4 0 
2 0 1730914928939 0 4 0 
4 4 1730914937181 2 4 0,7904052734375 
0 3 1730914946244 3 4 1,09832763671875 
2 2 1730914955015 2 4 0,59527587890625 
1 1 1730914962296 1 4 0,64959716796875 
4 0 1730914969759 0 4 0 
1 0 1730914977262 0 4 0 
0 3 1730914986241 1 4 1,62628173828125 
0 1 1730914996670 1 4 1,06451416015625 
3 3 1730915003059 3 4 0,95684814453125 
0 1 1730915011398 1 4 0,85723876953125 
2 1 1730915018372 1 4 0,652099609375 
4 4 1730915025752 4 4 0,92718505859375 
3 0 1730915033048 0 4 0 
4 1 1730915041484 3 4 0,84429931640625 
1 1 1730915048611 1 4 1,03753662109375 
1 4 1730915056477 3 4 1,07781982421875 
4 0 1730915062839 0 4 0 
0 4 1730915072599 4 4 1,1199951171875 
0 3 1730915079266 2 4 1,1754150390625 
