Visual_stim Tactile_stim Timestamp Position Strength Response_Time
0 0 1730736655964 0 0 0 
4 0 1730736717747 0 4 0 
3 3 1730736727964 3 4 0 
4 4 1730736760515 4 4 1,73346710205078 
4 4 1730736771025 4 4 1,79193115234375 
1 4 1730736780840 0 4 0 
3 0 1730736790878 0 4 0 
1 1 1730736807570 1 4 1,94352722167969 
0 1 1730736815367 1 4 0 
2 1 1730736827395 3 4 1,78912353515625 
2 0 1730736837267 0 4 0 
0 3 1730736846872 3 4 0 
3 1 1730736857035 1 4 1,87553405761719 
2 3 1730736866237 3 4 1,58441162109375 
1 3 1730736875690 3 4 1,682373046875 
3 3 1730736885602 3 4 1,80320739746094 
0 2 1730736893747 2 4 0 
2 2 1730736902908 1 4 1,73641967773438 
4 4 1730736913000 0 4 0 
0 3 1730736924876 3 4 0 
2 4 1730736933368 4 4 1,74752807617188 
3 3 1730736941805 3 4 1,70730590820313 
2 2 1730736950770 1 4 1,707763671875 
1 1 1730736959875 1 4 1,69577026367188 
0 2 1730736969412 2 4 0 
0 1 1730736978599 2 4 2,01239013671875 
4 1 1730737012654 2 4 0 
1 0 1730737025532 0 4 0 
4 0 1730737033550 0 4 0 
2 2 1730737042975 0 4 0 
1 0 1730737051536 2 4 1,85980224609375 
1 4 1730737060057 0 4 0 
2 0 1730737071389 3 4 0 
0 4 1730737080649 0 4 0 
0 2 1730737090686 3 4 0 
2 1 1730737100125 2 4 0 
0 3 1730737109064 1 4 0 
4 2 1730737118642 3 4 1,66748046875 
4 0 1730737127635 2 4 1,67913818359375 
1 0 1730737137588 0 4 0 
0 2 1730737146846 0 4 0 
0 4 1730737154684 2 4 1,92828369140625 
3 3 1730737163345 0 4 0 
3 0 1730737171990 3 4 1,74642944335938 
0 1 1730737181456 0 4 0 
0 3 1730737189684 1 4 1,97198486328125 
3 0 1730737199081 3 4 1,87548828125 
3 4 1730737208243 0 4 0 
1 1 1730737217584 4 4 1,9591064453125 
3 2 1730737226634 1 4 1,806884765625 
1 2 1730737234332 2 4 1,83038330078125 
4 4 1730737243702 2 4 1,846435546875 
2 2 1730737253392 4 4 1,76373291015625 
1 3 1730737261563 2 4 1,8040771484375 
0 4 1730737270361 1 4 1,65032958984375 
3 0 1730737279147 3 4 0 
4 0 1730737289212 0 4 0 
4 3 1730737297983 0 4 0 
0 1 1730737306782 3 4 1,74981689453125 
1 0 1730737315162 1 4 0 
1 2 1730737323948 0 4 0 
2 0 1730737338732 2 4 0,52642822265625 
2 0 1730737347113 0 4 0 
1 1 1730737356119 0 4 0 
0 4 1730737364724 1 4 0 
