Visual_stim Tactile_stim Timestamp Position Strength Response_Time
0 0 1729516204930 0 0 0 
1 1 1729516233060 1 4 0,619539260864258 
1 3 1729516243264 1 4 0,692253112792969 
1 4 1729516252617 3 4 1,27451705932617 
0 3 1729516261777 3 4 0,994747161865234 
4 4 1729516269671 4 4 1,8479118347168 
2 2 1729516278554 2 4 0,701332092285156 
0 3 1729516284874 3 4 0,621963500976563 
0 3 1729516293408 3 4 0,687881469726563 
0 4 1729516300938 4 4 0,762687683105469 
3 0 1729516311018 0 4 0 
4 1 1729516321028 1 4 0,749061584472656 
0 3 1729516330662 3 4 0,676506042480469 
4 0 1729516338611 0 4 0 
2 0 1729516347538 0 4 0 
3 4 1729516355431 3 4 0,870498657226563 
4 4 1729516363978 4 4 0,804946899414063 
0 4 1729516373918 4 4 1,307373046875 
3 1 1729516383691 1 4 0,594757080078125 
4 0 1729516392505 0 4 0 
0 1 1729516401609 1 4 1,26295471191406 
3 0 1729516410853 0 4 0 
1 2 1729516418789 2 4 1,33323669433594 
0 1 1729516427670 1 4 0,751220703125 
0 1 1729516436735 1 4 0,689529418945313 
3 3 1729516444753 3 4 0,776809692382813 
1 0 1729516454289 0 4 0 
2 2 1729516463965 2 4 0,74359130859375 
4 0 1729516470856 0 4 0 
1 1 1729516479696 1 4 0,886993408203125 
1 0 1729516490402 0 4 0 
2 1 1729516498797 3 4 1,09609985351563 
1 3 1729516508570 1 4 0,761566162109375 
4 0 1729516517633 0 4 0 
0 2 1729516526948 2 4 1,24917602539063 
1 2 1729516536011 2 4 0,828887939453125 
0 4 1729516543890 3 4 0,90106201171875 
1 0 1729516552605 0 4 0 
3 2 1729516562100 2 4 0,5084228515625 
0 2 1729516568949 4 4 0,67620849609375 
2 0 1729516577720 0 4 0 
4 3 1729516585893 3 4 0,928375244140625 
2 3 1729516594260 3 4 0,841278076171875 
2 0 1729516601973 0 4 0 
3 3 1729516609922 3 4 0,92626953125 
2 1 1729516617941 1 4 0,99395751953125 
0 2 1729516624901 2 4 1,09732055664063 
3 3 1729516634117 3 4 0,8563232421875 
2 0 1729516641775 0 4 0 
0 2 1729516649947 2 4 1,27801513671875 
3 0 1729516660361 0 4 0 
1 0 1729516669772 0 4 0 
1 1 1729516679113 1 4 1,3472900390625 
4 4 1729516688678 4 4 0,637908935546875 
1 1 1729516697699 1 4 0,759368896484375 
2 2 1729516705134 2 4 0,84417724609375 
2 4 1729516713180 3 4 1,024169921875 
3 3 1729516721436 3 4 0,62310791015625 
4 4 1729516730473 4 4 0,67462158203125 
0 4 1729516737530 2 4 1,45556640625 
1 4 1729516746078 2 4 0,520751953125 
0 1 1729516753678 1 4 0,81353759765625 
4 2 1729516760459 2 4 0,57763671875 
3 0 1729516768227 0 4 0 
2 2 1729516778793 2 4 0,986083984375 
