Visual_stim Tactile_stim Timestamp Position Strength Response_Time
0 0 1726147652840 0 0 0 
4 3 1726147703187 3 4 0,671409606933594 
2 0 1726147713653 0 4 0 
3 3 1726147720892 3 4 0,846755981445313 
0 2 1726147729955 2 4 0,872482299804688 
4 0 1726147737070 0 4 0 
0 3 1726147746410 3 4 0,690788269042969 
1 2 1726147753539 2 4 0,721458435058594 
0 1 1726147761084 1 4 0,802299499511719 
3 0 1726147773809 0 4 0 
3 0 1726147783680 0 4 0 
2 2 1726147792241 2 4 0,622833251953125 
1 4 1726147799745 4 4 0,928848266601563 
1 1 1726147808391 1 4 1,09562683105469 
0 4 1726147817439 4 4 1,16647338867188 
4 0 1726147826419 0 4 0 
3 4 1726147836735 4 4 1,34454345703125 
2 1 1726147843947 2 4 1,54150390625 
4 4 1726147854263 4 4 1,17707824707031 
2 4 1726147861293 4 4 1,12480163574219 
0 2 1726147869743 2 4 0,707962036132813 
1 0 1726147878041 0 4 0 
4 2 1726147888385 2 4 0,567550659179688 
1 3 1726147895666 3 4 0,898483276367188 
0 3 1726147902613 3 4 0,763458251953125 
0 1 1726147910701 1 4 0,70635986328125 
1 1 1726147918552 1 4 0,690948486328125 
3 3 1726147926294 3 4 0,77691650390625 
0 4 1726147936777 4 4 0,749420166015625 
4 4 1726147945005 4 4 0,623046875 
3 3 1726147953316 3 4 0,56866455078125 
0 1 1726147962309 1 4 0,732940673828125 
1 0 1726147976343 0 4 0 
4 4 1726147984710 4 4 0,708343505859375 
3 2 1726147993216 2 4 0,8328857421875 
1 3 1726148001499 3 4 0,80389404296875 
2 2 1726148009268 2 4 0,69012451171875 
0 1 1726148015950 1 4 0,886444091796875 
2 3 1726148025807 3 4 1,0126953125 
2 0 1726148034368 0 4 0 
2 0 1726148043125 0 4 0 
3 0 1726148050615 0 4 0 
1 2 1726148059483 2 4 0,79144287109375 
2 2 1726148067795 2 4 0,69049072265625 
3 0 1726148074434 0 4 0 
0 4 1726148082259 4 4 1,02499389648438 
0 2 1726148089554 2 4 0,56451416015625 
0 3 1726148096111 3 4 0,550567626953125 
3 3 1726148102570 3 4 0,91424560546875 
1 0 1726148110032 0 4 0 
3 1 1726148117592 1 4 0,81414794921875 
4 0 1726148124971 0 4 0 
1 0 1726148133768 0 4 0 
0 4 1726148144671 4 4 1,1943359375 
1 1 1726148154221 1 4 1,31887817382813 
1 4 1726148165804 4 4 1,02508544921875 
4 0 1726148173725 0 4 0 
2 2 1726148183038 2 4 0,7215576171875 
1 1 1726148190988 2 4 0,830810546875 
2 1 1726148203810 1 4 1,01422119140625 
0 2 1726148213694 2 4 1,24945068359375 
4 4 1726148222396 4 4 0,69873046875 
2 0 1726148230094 0 4 0 
4 1 1726148239547 2 4 0,9453125 
0 3 1726148255279 3 4 0,9681396484375 
