Visual_stim Tactile_stim Timestamp Position Strength Response_Time
0 0 1727363273504 0 0 0 
0 1 1727363287701 1 4 0 
2 1 1727363307799 2 4 0,95439338684082 
1 2 1727363315569 1 4 0,828941345214844 
2 2 1727363324048 2 4 0,652366638183594 
3 2 1727363332177 4 4 0,802799224853516 
3 3 1727363343233 3 4 0,804901123046875 
4 4 1727363351975 4 4 0,678077697753906 
0 4 1727363360230 4 4 0,73333740234375 
3 4 1727363368820 3 4 0,679649353027344 
3 3 1727363376977 3 4 0,732086181640625 
2 0 1727363383800 0 4 0 
4 4 1727363393517 4 4 0,84466552734375 
2 4 1727363401425 2 4 0,761978149414063 
0 1 1727363409345 1 4 0,734115600585938 
3 3 1727363417393 3 4 0,678726196289063 
1 0 1727363425355 0 4 0 
0 2 1727363433126 2 4 0,980010986328125 
1 4 1727363439417 1 4 0,759902954101563 
4 3 1727363447881 4 4 0,8143310546875 
1 3 1727363454593 1 4 0,776702880859375 
0 4 1727363462888 2 4 1,04266357421875 
3 0 1727363471562 0 4 0 
3 0 1727363481850 0 4 0 
2 2 1727363491650 2 4 0,803939819335938 
4 0 1727363499237 0 4 0 
4 0 1727363509025 0 4 0 
0 2 1727363516724 2 4 1,09602355957031 
0 3 1727363524687 3 4 0,925918579101563 
2 2 1727363531356 2 4 0,873428344726563 
0 3 1727363538345 3 4 0,773681640625 
1 1 1727363547937 1 4 0,719512939453125 
1 2 1727363556052 2 4 0,898590087890625 
0 2 1727363563070 2 4 0,9730224609375 
4 1 1727363571270 3 4 0,800140380859375 
3 3 1727363578244 3 4 0,6785888671875 
1 0 1727363586249 0 4 0 
1 1 1727363596663 1 4 0,9521484375 
0 2 1727363604083 2 4 1,02261352539063 
4 4 1727363610682 4 4 0,733673095703125 
4 0 1727363618617 0 4 0 
2 3 1727363626469 3 4 1,08261108398438 
0 1 1727363634974 3 4 1,97247314453125 
4 0 1727363643509 0 4 0 
0 3 1727363653742 3 4 1,10934448242188 
2 1 1727363663069 1 4 0,9398193359375 
3 0 1727363669710 0 4 0 
1 0 1727363679149 0 4 0 
3 1 1727363688309 3 4 0,86114501953125 
1 1 1727363696871 1 4 0,861083984375 
2 0 1727363705003 0 4 0 
3 0 1727363713230 0 4 0 
4 2 1727363722250 2 4 1,10775756835938 
0 4 1727363729226 4 4 1,03778076171875 
0 4 1727363736799 4 4 0,818756103515625 
4 4 1727363745292 4 4 0,81378173828125 
2 0 1727363752976 0 4 0 
2 2 1727363760437 2 4 0,747161865234375 
2 0 1727363766995 0 4 0 
1 3 1727363774652 3 4 0,9324951171875 
1 1 1727363782978 1 4 0,81500244140625 
1 0 1727363789979 0 4 0 
1 4 1727363798248 3 4 0,9722900390625 
0 3 1727363807201 3 4 1,14794921875 
0 1 1727363814621 1 4 0,8333740234375 
