Visual_stim Tactile_stim Timestamp Position Strength Response_Time
0 0 1729608029986 0 0 0 
2 2 1729608098405 2 4 1,41114044189453 
1 0 1729608106895 0 4 0 
0 3 1729608116614 3 4 1,20284271240234 
0 3 1729608123463 3 4 0,720603942871094 
3 0 1729608132067 0 4 0,494682312011719 
0 4 1729608140713 4 4 1,0361328125 
3 3 1729608148327 3 4 1,11015319824219 
0 3 1729608156500 3 4 0,717201232910156 
4 4 1729608163572 4 4 0,647369384765625 
4 4 1729608170631 4 4 0,49652099609375 
4 1 1729608177843 2 4 1,02459716796875 
3 1 1729608185680 1 4 1,32000732421875 
2 0 1729608195356 0 4 0 
0 4 1729608204224 4 4 0,730789184570313 
0 1 1729608211591 1 4 0,636444091796875 
2 2 1729608219470 2 4 0,62139892578125 
4 0 1729608226417 0 4 0 
3 4 1729608233836 3 4 0,483108520507813 
3 3 1729608244932 3 4 0,790130615234375 
1 1 1729608252770 1 4 0,605209350585938 
3 0 1729608259495 0 4 0 
3 2 1729608268739 2 4 0,75823974609375 
2 0 1729608274850 0 4 0 
2 1 1729608283552 1 4 0,813720703125 
4 0 1729608290275 0 4 0 
2 0 1729608298643 0 4 0 
4 0 1729608307497 0 4 0 
0 3 1729608315556 3 4 1,63934326171875 
3 3 1729608324077 3 4 0,650421142578125 
1 0 1729608332694 0 4 0 
3 3 1729608342398 3 4 0,762603759765625 
0 1 1729608350111 1 4 0,8160400390625 
1 2 1729608357449 2 4 0,968505859375 
3 0 1729608364770 0 4 0 
0 4 1729608372831 4 4 1,12258911132813 
1 3 1729608381227 1 4 0,802001953125 
0 2 1729608389328 2 4 0,674652099609375 
0 4 1729608395677 4 4 0,92828369140625 
0 1 1729608404058 1 4 0,841766357421875 
1 0 1729608410587 1 4 0 
1 4 1729608420013 1 4 1,78952026367188 
4 4 1729608427350 4 4 0 
2 3 1729608435120 3 4 1,2508544921875 
2 2 1729608444379 2 4 1,890380859375 
1 1 1729608455821 1 4 0,677947998046875 
1 1 1729608464481 1 4 0,594390869140625 
0 1 1729608472067 1 4 1,07839965820313 
1 4 1729608478567 1 4 0,55206298828125 
0 2 1729608485946 2 4 0,860260009765625 
1 0 1729608494023 0 4 0,7879638671875 
2 0 1729608502418 0 4 0 
1 3 1729608511731 1 4 0,978668212890625 
1 1 1729608520515 1 4 0,884918212890625 
2 4 1729608528089 2 4 0,6661376953125 
1 2 1729608536372 2 4 0,61962890625 
4 0 1729608543848 0 4 0 
0 2 1729608553092 2 4 1,84771728515625 
3 0 1729608561001 0 4 0 
4 3 1729608569117 3 4 1,65020751953125 
4 4 1729608576898 4 4 0,469482421875 
0 2 1729608585294 2 4 1,00848388671875 
2 2 1729608592074 2 4 0,8446044921875 
4 2 1729608599912 2 4 0,8720703125 
2 1 1729608607750 1 4 0,55474853515625 
