Visual_stim Tactile_stim Timestamp Position Strength Response_Time
0 0 1730129486621 0 0 0 
3 3 1730129513080 3 4 0 
3 3 1730129522937 3 4 0,591327667236328 
0 4 1730129530649 4 4 0,748512268066406 
2 1 1730129539753 1 4 0,595039367675781 
4 0 1730129547258 0 4 0,521041870117188 
4 0 1730129555890 0 4 0 
4 0 1730129564230 0 4 0 
3 0 1730129573779 0 4 0 
0 3 1730129583552 1 4 0,816665649414063 
0 1 1730129593923 1 4 0,816009521484375 
1 2 1730129601594 2 4 0,56689453125 
0 3 1730129609892 1 4 0,594215393066406 
0 3 1730129621336 3 4 0,510269165039063 
0 1 1730129646606 1 4 0,52545166015625 
2 2 1730129655389 2 4 0,537261962890625 
4 4 1730129662378 4 4 0,5096435546875 
1 2 1730129669687 2 4 0,64788818359375 
4 3 1730129676690 3 4 0,609329223632813 
1 1 1730129686492 1 4 0,576522827148438 
0 2 1730129693021 2 4 0,660400390625 
4 2 1730129699452 2 4 0,538253784179688 
2 2 1730129706483 2 4 0,623062133789063 
1 4 1730129714724 4 4 0,552703857421875 
4 4 1730129723425 4 4 0,511917114257813 
0 4 1730129732489 4 4 0,5924072265625 
1 4 1730129740758 4 4 0,539352416992188 
3 2 1730129749223 2 4 0,53680419921875 
3 0 1730129756532 0 4 0 
2 0 1730129765330 0 4 0 
1 0 1730129774909 0 4 0 
3 0 1730129783569 0 4 0 
4 0 1730129792339 0 4 0 
0 2 1730129801430 2 4 0,75823974609375 
2 2 1730129809031 2 4 0,6651611328125 
3 3 1730129817412 3 4 0,67498779296875 
1 1 1730129824415 1 4 0,62353515625 
0 2 1730129833088 2 4 0,59515380859375 
3 1 1730129841595 1 4 0,6358642578125 
4 1 1730129849907 1 4 0,5782470703125 
2 0 1730129858468 0 4 0 
2 2 1730129867615 2 4 1,02410888671875 
2 1 1730129874813 1 4 0,8145751953125 
0 3 1730129882566 3 4 0,66510009765625 
1 0 1730129891434 0 4 0 
2 4 1730129899230 4 4 0,707916259765625 
0 1 1730129908406 1 4 0,53619384765625 
3 3 1730129915394 3 4 0,5394287109375 
2 0 1730129924180 0 4 0 
0 4 1730129934495 4 4 0,607818603515625 
4 4 1730129942863 4 4 0,562896728515625 
1 3 1730129949392 3 4 0,59405517578125 
1 0 1730129957493 0 4 0 
0 4 1730129965944 4 4 0,717071533203125 
1 0 1730129973447 0 4 0 
2 3 1730129983139 3 4 0,65179443359375 
1 3 1730129992688 3 4 0,576507568359375 
3 4 1730129999302 4 4 0,596771240234375 
2 0 1730130008755 0 4 0 
4 4 1730130018208 4 4 0,6094970703125 
0 1 1730130027410 1 4 0,6507568359375 
1 1 1730130036222 1 4 0,70367431640625 
0 2 1730130043086 2 4 0,56390380859375 
3 0 1730130050798 0 4 0 
1 1 1730130059680 1 4 0,66485595703125 
