StimulationType RulerPosition Distance Answer
0 0,35 0
SQ 0,33 0,01999998 20
SQ 0,12 0,23 49
SQ 0,27 0,07999998 40
SQ 0,21 0,14 43
SQ 0,3 0,04999998 39
SQ 0,3 0,04999998 37
SQ 0,15 0,2 47
SQ 0,27 0,07999998 38
SQ 0,24 0,11 41
SQ 0,21 0,14 43
OT 0,27 0,07999998 33
OT 0,15 0,2 43
OT 0,33 0,01999998 30
OT 0,21 0,14 37
OT 0,3 0,04999998 33
OT 0,33 0,01999998 30
OT 0,18 0,17 44
OT 0,12 0,23 47
OT 0,21 0,14 42
OT 0,24 0,11 41
OV 0,18 0,17 39
OV 0,33 0,01999998 28
OV 0,15 0,2 42
OV 0,21 0,14 39
OV 0,12 0,23 46
OV 0,33 0,01999998 29
OV 0,21 0,14 40
OV 0,24 0,11 38
OV 0,3 0,04999998 34
OV 0,15 0,2 47
DQ 0,21 0,14 28
DQ 0,15 0,2 47
DQ 0,33 0,01999998 33
DQ 0,12 0,23 48
DQ 0,3 0,04999998 33
DQ 0,27 0,07999998 34
DQ 0,15 0,2 45
DQ 0,3 0,04999998 36
DQ 0,18 0,17 44
DQ 0,33 0,01999998 34
