StimulationType RulerPosition Distance Answer
0 0,35 0
DQ 0,18 0,17 33
DQ 0,12 0,23 40
DQ 0,21 0,14 32
DQ 0,15 0,2 35
DQ 0,3 0,04999998 18
DQ 0,12 0,23 30
DQ 0,24 0,11 23
DQ 0,33 0,01999998 15
DQ 0,15 0,2 34
DQ 0,27 0,07999998 22
OT 0,24 0,11 29
OT 0,18 0,17 35
OT 0,15 0,2 37
OT 0,33 0,01999998 20
OT 0,21 0,14 32
OT 0,33 0,01999998 13
OT 0,27 0,07999998 15
OT 0,15 0,2 32
OT 0,21 0,14 24
OT 0,12 0,23 33
SQ 0,12 0,23 38
SQ 0,27 0,07999998 20
SQ 0,33 0,01999998 16
SQ 0,3 0,04999998 19
SQ 0,21 0,14 26
SQ 0,33 0,01999998 12
SQ 0,21 0,14 27
SQ 0,27 0,07999998 17
SQ 0,15 0,2 29
SQ 0,18 0,17 28
OV 0,33 0,01999998 18
OV 0,3 0,04999998 19
OV 0,27 0,07999998 22
OV 0,18 0,17 29
OV 0,12 0,23 37
OV 0,3 0,04999998 12
OV 0,33 0,01999998 9
OV 0,12 0,23 35
OV 0,24 0,11 19
OV 0,18 0,17 25
