StimulationType RulerPosition Distance Answer
0 0,35 0
DQ 0,21 0,14 25
DQ 0,12 0,23 42
DQ 0,33 0,01999998 21
DQ 0,15 0,2 39
DQ 0,3 0,04999998 24
DQ 0,27 0,07999998 27
DQ 0,18 0,17 36
DQ 0,24 0,11 29
DQ 0,21 0,14 32
DQ 0,12 0,23 42
SQ 0,33 0,01999998 23
SQ 0,18 0,17 38
SQ 0,27 0,07999998 30
SQ 0,12 0,23 45
SQ 0,15 0,2 41
SQ 0,18 0,17 37
SQ 0,24 0,11 30
SQ 0,21 0,14 34
SQ 0,3 0,04999998 25
SQ 0,27 0,07999998 29
OV 0,3 0,04999998 26
OV 0,21 0,14 33
OV 0,33 0,01999998 19
OV 0,27 0,07999998 23
OV 0,15 0,2 36
OV 0,18 0,17 36
OV 0,3 0,04999998 22
OV 0,12 0,23 40
OV 0,27 0,07999998 25
OV 0,15 0,2 36
OT 0,12 0,23 46
OT 0,33 0,01999998 20
OT 0,15 0,2 38
OT 0,27 0,07999998 24
OT 0,18 0,17 37
OT 0,18 0,17 38
OT 0,27 0,07999998 26
OT 0,3 0,04999998 22
OT 0,33 0,01999998 18
OT 0,21 0,14 32
