StimulationType RulerPosition Distance Answer
0 0,35 0
OT 0,33 0,01999998 18
OT 0,3 0,04999998 23
OT 0,27 0,07999998 24
OT 0,18 0,17 31
OT 0,12 0,23 36
OT 0,12 0,23 38
OT 0,33 0,01999998 18
OT 0,3 0,04999998 21
OT 0,18 0,17 32
OT 0,21 0,14 28
DQ 0,21 0,14 31
DQ 0,27 0,07999998 26
DQ 0,3 0,04999998 22
DQ 0,24 0,11 25
DQ 0,18 0,17 31
DQ 0,12 0,23 38
DQ 0,24 0,11 26
DQ 0,21 0,14 29
DQ 0,18 0,17 31
DQ 0,27 0,07999998 23
SQ 0,27 0,07999998 23
SQ 0,33 0,01999998 18
SQ 0,18 0,17 32
SQ 0,15 0,2 33
SQ 0,3 0,04999998 18
SQ 0,3 0,04999998 18
SQ 0,24 0,11 22
SQ 0,12 0,23 33
SQ 0,18 0,17 30
SQ 0,21 0,14 26
OV 0,33 0,01999998 13
OV 0,27 0,07999998 21
OV 0,3 0,04999998 18
OV 0,18 0,17 31
OV 0,21 0,14 26
OV 0,18 0,17 30
OV 0,15 0,2 33
OV 0,27 0,07999998 21
OV 0,33 0,01999998 15
OV 0,12 0,23 35
