StimulationType RulerPosition Distance Answer
0 0,35 0
SQ 0,15 0,2 35
SQ 0,3 0,04999998 21
SQ 0,21 0,14 29
SQ 0,33 0,01999998 14
SQ 0,27 0,07999998 21
SQ 0,3 0,04999998 17
SQ 0,15 0,2 32
SQ 0,12 0,23 34
SQ 0,24 0,11 20
SQ 0,33 0,01999998 12
OV 0,12 0,23 39
OV 0,18 0,17 32
OV 0,24 0,11 24
OV 0,21 0,14 27
OV 0,3 0,04999998 19
OV 0,15 0,2 32
OV 0,21 0,14 24
OV 0,12 0,23 35
OV 0,33 0,01999998 13
OV 0,3 0,04999998 15
OT 0,18 0,17 32
OT 0,21 0,14 27
OT 0,33 0,01999998 15
OT 0,12 0,23 36
OT 0,24 0,11 23
OT 0,27 0,07999998 22
OT 0,24 0,11 23
OT 0,18 0,17 30
OT 0,12 0,23 36
OT 0,21 0,14 27
DQ 0,15 0,2 36
DQ 0,3 0,04999998 20
DQ 0,12 0,23 37
DQ 0,24 0,11 21
DQ 0,21 0,14 25
DQ 0,27 0,07999998 24
DQ 0,3 0,04999998 18
DQ 0,24 0,11 23
DQ 0,12 0,23 34
DQ 0,15 0,2 30
