StimulationType RulerPosition Distance Answer
0 0,35 0
SQ 0,3 0,04999998 23
SQ 0,33 0,01999998 18
SQ 0,27 0,07999998 24
SQ 0,21 0,14 29
SQ 0,15 0,2 36
SQ 0,27 0,07999998 24
SQ 0,15 0,2 36
SQ 0,21 0,14 29
SQ 0,24 0,11 27
SQ 0,12 0,23 38
OT 0,24 0,11 25
OT 0,21 0,14 29
OT 0,12 0,23 37
OT 0,3 0,04999998 19
OT 0,33 0,01999998 16
OT 0,3 0,04999998 20
OT 0,18 0,17 33
OT 0,15 0,2 36
OT 0,24 0,11 27
OT 0,27 0,07999998 24
OV 0,3 0,04999998 20
OV 0,15 0,2 33
OV 0,21 0,14 28
OV 0,33 0,01999998 18
OV 0,18 0,17 32
OV 0,18 0,17 32
OV 0,24 0,11 25
OV 0,27 0,07999998 22
OV 0,3 0,04999998 20
OV 0,15 0,2 33
DQ 0,3 0,04999998 20
DQ 0,12 0,23 36
DQ 0,15 0,2 33
DQ 0,21 0,14 26
DQ 0,18 0,17 29
DQ 0,24 0,11 25
DQ 0,18 0,17 31
DQ 0,21 0,14 27
DQ 0,3 0,04999998 19
DQ 0,27 0,07999998 22
