StimulationType RulerPosition Distance Answer
0 0,35 0
SQ 0,24 0,11 15
SQ 0,12 0,23 49
SQ 0,33 0,01999998 30
SQ 0,27 0,07999998 36
SQ 0,15 0,2 46
SQ 0,18 0,17 47
SQ 0,24 0,11 39
SQ 0,12 0,23 49
SQ 0,3 0,04999998 33
SQ 0,27 0,07999998 34
OT 0,33 0,01999998 30
OT 0,24 0,11 39
OT 0,3 0,04999998 34
OT 0,15 0,2 49
OT 0,12 0,23 50
OT 0,33 0,01999998 33
OT 0,24 0,11 41
OT 0,12 0,23 50
OT 0,27 0,07999998 34
OT 0,18 0,17 45
DQ 0,15 0,2 49
DQ 0,12 0,23 50
DQ 0,3 0,04999998 34
DQ 0,18 0,17 45
DQ 0,33 0,01999998 32
DQ 0,24 0,11 43
DQ 0,33 0,01999998 32
DQ 0,27 0,07999998 37
DQ 0,15 0,2 49
DQ 0,12 0,23 52
OV 0,33 0,01999998 32
OV 0,24 0,11 41
OV 0,27 0,07999998 39
OV 0,21 0,14 43
OV 0,12 0,23 50
OV 0,27 0,07999998 34
OV 0,12 0,23 49
OV 0,24 0,11 39
OV 0,3 0,04999998 32
OV 0,21 0,14 41
