StimulationType RulerPosition Distance Answer
0 0,35 0
OV 0,3 0,04999998 30
OV 0,24 0,11 38
OV 0,21 0,14 42
OV 0,27 0,07999998 35
OV 0,33 0,01999998 29
OV 0,15 0,2 48
OV 0,33 0,01999998 28
OV 0,18 0,17 42
OV 0,27 0,07999998 34
OV 0,3 0,04999998 30
SQ 0,24 0,11 35
SQ 0,21 0,14 38
SQ 0,12 0,23 48
SQ 0,3 0,04999998 29
SQ 0,18 0,17 43
SQ 0,24 0,11 35
SQ 0,15 0,2 48
SQ 0,21 0,14 41
SQ 0,18 0,17 34
SQ 0,3 0,04999998 30
DQ 0,18 0,17 40
DQ 0,3 0,04999998 29
DQ 0,21 0,14 38
DQ 0,15 0,2 44
DQ 0,27 0,07999998 33
DQ 0,15 0,2 45
DQ 0,27 0,07999998 33
DQ 0,3 0,04999998 28
DQ 0,12 0,23 47
DQ 0,24 0,11 35
OT 0,21 0,14 36
OT 0,15 0,2 43
OT 0,18 0,17 39
OT 0,3 0,04999998 29
OT 0,12 0,23 49
OT 0,3 0,04999998 30
OT 0,27 0,07999998 32
OT 0,12 0,23 48
OT 0,18 0,17 42
OT 0,24 0,11 35
