StimulationType RulerPosition Distance Answer
0 0,35 0
DQ 0,15 0,2 38
DQ 0,18 0,17 41
DQ 0,33 0,01999998 27
DQ 0,24 0,11 37
DQ 0,12 0,23 46
DQ 0,3 0,04999998 32
DQ 0,33 0,01999998 29
DQ 0,15 0,2 46
DQ 0,21 0,14 41
DQ 0,27 0,07999998 33
OV 0,18 0,17 42
OV 0,27 0,07999998 33
OV 0,12 0,23 47
OV 0,33 0,01999998 28
OV 0,15 0,2 45
OV 0,21 0,14 38
OV 0,24 0,11 35
OV 0,27 0,07999998 33
OV 0,15 0,2 45
OV 0,18 0,17 43
OT 0,15 0,2 41
OT 0,27 0,07999998 33
OT 0,21 0,14 38
OT 0,3 0,04999998 29
OT 0,12 0,23 46
OT 0,15 0,2 44
OT 0,21 0,14 39
OT 0,18 0,17 42
OT 0,33 0,01999998 26
OT 0,12 0,23 46
SQ 0,24 0,11 35
SQ 0,21 0,14 36
SQ 0,15 0,2 43
SQ 0,33 0,01999998 28
SQ 0,27 0,07999998 32
SQ 0,27 0,07999998 30
SQ 0,33 0,01999998 28
SQ 0,12 0,23 46
SQ 0,18 0,17 40
SQ 0,15 0,2 44
