StimulationType RulerPosition Distance Answer
0 0,35 0
OT 0,15 0,2 32
OT 0,27 0,07999998 25
OT 0,12 0,23 38
OT 0,33 0,01999998 16
OT 0,18 0,17 31
OT 0,3 0,04999998 20
OT 0,12 0,23 34
OT 0,24 0,11 21
OT 0,15 0,2 30
OT 0,33 0,01999998 11
SQ 0,3 0,04999998 18
SQ 0,33 0,01999998 13
SQ 0,27 0,07999998 17
SQ 0,12 0,23 31
SQ 0,21 0,14 22
SQ 0,12 0,23 34
SQ 0,21 0,14 23
SQ 0,27 0,07999998 17
SQ 0,24 0,11 21
SQ 0,15 0,2 29
OV 0,15 0,2 32
OV 0,21 0,14 24
OV 0,27 0,07999998 18
OV 0,24 0,11 19
OV 0,33 0,01999998 12
OV 0,18 0,17 33
OV 0,15 0,2 35
OV 0,33 0,01999998 13
OV 0,27 0,07999998 20
OV 0,3 0,04999998 16
DQ 0,27 0,07999998 23
DQ 0,21 0,14 27
DQ 0,18 0,17 29
DQ 0,15 0,2 32
DQ 0,3 0,04999998 14
DQ 0,18 0,17 28
DQ 0,24 0,11 21
DQ 0,15 0,2 29
DQ 0,3 0,04999998 14
DQ 0,33 0,01999998 11
